CRN	one	r0	r1	r2	r3	r4	score
1606	0.0749736600789732	0.1857622	87.11831737	0.04983839	20.39827513	0.03674704	0.2864406854971391
2295	0.22348198123645588	6.47850963	0.0201568	86.02090964	19.68397595	65.24932284	0.2864339888674331
2380	0.1913602346226796	7.68974499	5.74387678	32.47737497	3.11722295	0.6383881	0.28641929826450546
2482	0.094963926992858	1.47566139	1.07582892	15.9196399	0.29076248	16.96927332	0.2864185807401269
2104	0.0625404221726485	0.01475444	0.21346163	0.22378333	40.1715901	34.91707597	0.2863647187306618
1237	0.12362786663977361	0.01606839	0.05426622	76.49318915	0.15553435	0.01206291	0.2863484099288416
105	0.22426131723485612	0.0270967	18.06937607	0.0917156	4.24739323	0.2478034	0.2863207493532269
2263	0.1394071472987016	0.02752973	23.25617334	0.19061836	5.5740342	0.03821477	0.28629027581082145
881	0.16952585950804097	0.04292851	14.24421084	3.18877014	0.03285718	0.02052385	0.28625776684211757
1716	0.08099657623168335	0.01899763	0.04826634	45.77571677	0.02248558	11.46443961	0.2862557565187128
2021	0.10300994305757699	0.04424781	0.05261838	0.59862642	37.1118686	8.8902097	0.2862552254626683
2504	0.1411875227147901	0.03626922	0.06638723	0.58187789	30.85720833	7.42408437	0.28621378181144147
632	0.1437284977766481	0.04392556	82.30592733	0.02516009	0.46043987	0.0108178	0.28619437835662376
2010	0.09042484317597171	3.6146265	0.01178218	14.94980279	0.01580943	3.65917796	0.2861495140033202
1646	0.10723235163411578	0.0299384	13.61943745	0.07575503	3.32402299	0.04387035	0.28611189969754036
1678	0.09833870238776085	0.04446647	79.18338823	0.31750382	0.06786619	17.32726616	0.28609931954105333
1032	0.19778902417124306	3.388257	0.01235904	0.54391235	0.83194453	0.25572182	0.2860788984812886
2303	0.0765998557580632	0.02206149	0.63665131	84.66623478	0.08745689	18.81359809	0.28603343901628064
111	0.12140144071858133	0.0534738	18.83577813	0.01164123	4.25623232	0.01231424	0.28599550803893936
51	0.12577602354174233	0.31162054	73.38616441	0.04810697	15.82875087	0.02971629	0.2859939450952668
2352	0.15255065289969147	0.14180439	0.03609348	38.00854787	0.13054926	8.17297597	0.2859879960701309
2067	0.12486369536998354	0.0150753	10.98358226	0.07601139	2.3976446	0.02311411	0.28598162065647575
2576	0.13152897271594033	0.01972713	0.5642746	0.03757375	65.61111717	16.84652952	0.28593913840908897
1951	0.08345097465919434	3.4666098	0.71598942	0.02057299	0.02677002	0.03122127	0.28592962830764895
444	0.1151053532174037	0.03393085	26.95742476	0.01417741	6.46139147	0.1067973	0.28589345712971853
2522	0.07866548314594836	0.01619144	0.01505337	18.87511644	0.01685871	4.34442658	0.2858889683283683
2032	0.14245366975341908	0.07062215	0.01926268	52.67857019	3.27849542	12.93654093	0.2858877189544629
65	0.17755516094082474	0.01104182	0.04152219	13.19926384	0.09507645	3.47924879	0.2858816866136884
2330	0.10928634787031179	0.02532901	0.01093874	52.66331711	11.24829426	0.15104526	0.2858768596446206
2432	0.08396879152416384	0.01657533	0.05563643	31.02522201	8.09082906	1.19480919	0.2858656154958762
148	0.11834219044753935	0.12925052	12.72624202	0.01143981	2.92247212	0.01189753	0.2858333704682301
2299	0.1528950939602569	0.07965071	0.0398852	0.13777183	26.16820678	6.40911534	0.28583109598736334
2711	0.08851109882671473	0.0394	0.05597553	30.0903964	6.37607846	0.01815632	0.2858277635060884
1719	0.08340293017321217	0.01680716	0.01230781	51.01559208	0.06859011	11.83132922	0.28578657975637317
547	0.08300678357159404	6.90654943	85.1857586	0.01132704	0.01216385	0.01587602	0.28577737377504775
2691	0.06822408598964255	7.81934406	95.59781733	0.37683305	0.01242609	0.0158706	0.2857649712143202
653	0.17038750832772964	0.09206143	0.01117325	86.3765819	0.10835243	0.01162623	0.28574565020952414
2229	0.07820695145323736	0.23492578	17.35485126	0.01617023	3.97160114	0.02303496	0.28572308732470164
1642	0.16945057693968682	0.03172985	2.26073951	22.27804896	2.20142786	6.24028481	0.2857218930617468
2075	0.07614500575096181	0.05154801	0.02033909	45.94406993	39.123887	0.19670499	0.2856974185338604
2562	0.151962798961267	0.01508315	1.31713533	72.75114675	0.51602122	1.63063849	0.28569345898518594
1687	0.14914355139768118	0.08787756	2.34480699	14.07855249	5.27937041	0.19364962	0.28568467693979827
1134	0.15670316023251338	0.03378519	0.05090847	98.00507631	0.10595896	0.01043516	0.2856688894558311
2589	0.07182952639261894	0.05567927	0.01389042	34.33318842	0.02805704	8.00027208	0.28566792890947285
2543	0.16028605181694394	0.08196433	0.03126585	29.41382241	0.62522361	7.15029032	0.28565145852580803
970	0.03327854811638393	68.58075666	0.01171021	0.03220195	0.01013242	0.13080718	0.2856510389179554
2087	0.09514137422693696	0.01268642	19.14876839	0.02682705	69.66294579	14.14678334	0.2856323716704171
1761	0.1522062337680907	0.01589877	0.0609081	10.19486541	11.85896185	0.24967479	0.28562348394761766
2669	0.1812133153286874	3.61206446	19.15317033	9.02230724	0.52468478	0.01571926	0.2856226163829549
1910	0.1524095938248771	0.02633937	5.70064766	0.31249313	0.50184382	0.03677147	0.2855863547480454
419	0.18971025755853557	20.89173378	0.01620199	5.57132619	0.01457645	0.02209144	0.28558283954944347
2326	0.1106400214137027	0.01502257	7.79465289	69.22147399	9.44435495	27.71804479	0.2855505155342439
2262	0.12932012401404822	0.01273298	6.18851505	0.08176415	1.41745899	0.01231634	0.2855487091357832
1658	0.09925332487744315	0.01809503	0.01144021	71.32131485	17.53566052	0.2593486	0.28552328062580096
1001	0.1471826330846297	0.01671218	0.12986365	63.64280237	38.35505626	6.26622827	0.285503920596104
1118	0.17040752500007444	4.03387749	0.01246757	0.62101111	0.93007486	0.54925323	0.28547040924288575
2765	0.12323147636696309	2.89109488	0.02544497	73.02279342	0.02004593	0.01312808	0.2854117810018141
1753	0.08048184392084602	0.2745052	0.12237641	80.09381784	0.03140697	21.11674435	0.28539711968559583
2525	0.10569118472186342	0.08820386	28.51651096	0.02063756	1.45789405	6.04957739	0.2853852245207142
1783	0.10010902690817328	0.03570799	26.97244909	0.0200861	1.67513494	5.46238019	0.2853200210527242
83	0.2087710536932425	0.01141498	55.04663964	0.58965206	10.75454083	0.03288512	0.2852795385970683
2539	0.1352857021278618	0.09290749	0.42135018	0.10100877	33.22459389	7.41258488	0.28527117954986664
1791	0.13985802924522778	0.02283029	0.04477884	10.25305698	0.60956131	2.90774303	0.2852624386934224
633	0.12804433854625533	9.98502093	97.96701285	0.02111591	0.03502442	0.01323553	0.28518438831463233
271	0.138728921139547	55.94220166	0.03395529	0.01575261	0.45430973	0.01079868	0.2851581445376825
1631	0.05248306315061738	0.01241511	44.30008748	0.02382607	71.47777234	0.01853682	0.28514580163239495
2687	0.1668214457088163	8.37177685	58.09265958	27.49570296	0.02117167	0.14918514	0.2851367969070277
2438	0.12243511187832146	0.19951269	0.03099384	6.66914245	1.57425737	0.01524227	0.2851266408388831
2203	0.10495654291088666	26.03965467	0.02346639	0.06426752	1.00998326	4.84800333	0.2851260083613772
80	0.17416063721485467	60.89402088	3.78086084	0.55795732	0.71690737	0.09928802	0.2851155958541891
1554	0.12728983854298398	0.04655731	2.00966538	87.10799033	16.94136383	0.02160081	0.2850962075476693
2590	0.11088365112862641	0.01662732	0.03170213	10.04428579	2.0551583	0.01254575	0.28507789599659333
2689	0.1731379392657303	2.34629608	12.33999688	7.35026686	0.29334094	0.60077955	0.28505505308466345
2259	0.2028840887535545	1.64624595	29.804644	1.94966832	4.13694859	1.10106653	0.28504573096638725
1284	0.08305837564468177	0.01028049	0.03402775	13.59915629	10.99927423	0.10823626	0.285026380891286
1548	0.18270159758523016	0.01158931	0.17887863	0.056831	1.18261895	4.9006295	0.2849824120187944
2730	0.11818506790119643	22.81956744	0.01488278	0.39884814	1.14960403	0.42750638	0.28491863768451187
2020	0.10856302638237761	0.07182588	0.04643453	0.3643664	68.22767803	13.52327166	0.28489281250552817
302	0.14976081496305318	0.39744197	76.08047657	0.02582412	0.11651856	0.01250528	0.2848908719364287
2542	0.07468642764755919	0.1609118	91.15088981	18.59332941	0.21521913	0.08320757	0.2848192260415988
1997	0.08070091153629436	0.09694096	0.74482555	4.79900159	3.12289068	0.65502149	0.28478397689006907
1938	0.15193388273602343	0.06034776	32.67704456	5.54144774	25.36559984	0.01563536	0.28470906754692193
207	0.14316866321209498	0.01487087	15.54957301	0.04765978	4.22837155	0.02720947	0.2847045749224299
2741	0.12417436370507798	43.39746113	2.94777172	0.02334274	1.51841887	0.01122846	0.28469725403857965
2064	0.1024316475508764	0.12855978	0.14689449	45.37326455	9.56502643	0.1810061	0.28469461888395275
1996	0.12809753049600864	0.05108241	4.32087757	22.90855775	6.12634787	5.42157031	0.2846417242736473
52	0.110124146776932	0.09464664	23.00405357	0.02766962	5.41323937	0.12201308	0.28461519188555456
1544	0.14598444787477413	0.01114049	0.43515394	8.83648569	0.5034553	0.65065752	0.2845210864028672
2076	0.04461545407285331	0.01274028	12.59038902	0.05349232	10.63487897	0.04564214	0.28447725869808527
2692	0.04656663412224404	0.05982985	17.55377156	0.01528811	4.09308656	0.04644883	0.2844772009902836
2558	0.08749921099153173	0.020661	0.78118473	34.17622685	4.28785026	6.17130727	0.2844282611677591
2706	0.07485548597064916	0.01614833	1.075137	74.23856777	0.02945904	0.72900009	0.2844076998780363
1842	0.13834621057324895	0.0202482	34.53998665	10.95671094	2.18716164	0.1466048	0.2844037134230994
1002	0.1630638519782958	0.01159793	0.30809518	27.53247482	22.2638205	0.01104383	0.2843524202764241
2261	0.07382431990657802	0.12198677	33.06803104	0.01757235	7.2217737	0.05973305	0.2842402827648249
2742	0.09888998682015415	0.49458546	94.41165666	37.44452359	2.10982957	0.05189799	0.28423643798254095
727	0.13350867145595607	0.05429807	18.13596927	3.66970565	0.04299185	0.06027639	0.2841209486575532
975	0.09505306109270398	0.03048552	3.78061465	0.01907023	3.30969235	0.16517114	0.28409231065604834
2000	0.13056699873883873	0.0211271	0.97830059	4.62713747	4.29930992	0.09224377	0.2840887800206095
778	0.15785429223214936	0.09827339	0.01940668	11.4371167	2.5370395	0.05302871	0.2840603734995239
2257	0.24892028170787373	0.15744485	0.09052516	8.51101822	61.68055019	52.32026774	0.28404485024515347
2302	0.12628521979889926	0.52812933	0.1166284	31.05069476	6.02805283	0.05909385	0.2840173297552272
455	0.09334840985392164	0.02356209	10.10958616	0.16414844	0.02827503	2.32701395	0.2839970638573141
2086	0.048445864950172585	0.03957259	16.72378144	0.01689543	18.29986127	0.01938379	0.28394642648766966
139	0.08712414620400712	88.75320177	0.02686975	0.01046506	0.66790623	0.02190986	0.283899406170897
2240	0.04545326228485652	0.03603454	0.07039009	0.73010069	85.67524924	86.57872292	0.2838386426690301
1907	0.15220516530814338	0.13640514	1.24370407	1.60297193	10.38166421	0.52542393	0.2838091943778555
2613	0.09170306578849718	0.02831086	33.52883855	0.02197666	1.40096636	6.05801192	0.2837526868984939
1780	0.06933144445769537	0.04000567	38.56969452	0.03680691	7.41639236	0.03407797	0.283723124057333
2088	0.03944059676895089	0.01892839	14.62715305	0.01511384	8.59689063	0.12084023	0.2837014680506133
2111	0.058836402056854406	3.02570705	0.91077318	2.791236	0.01020086	0.94422858	0.28365805742896766
1432	0.12839390095781164	4.33494537	0.05372785	6.19963342	1.95013561	0.10666496	0.2836389770657044
301	0.16547366918140502	0.05081082	76.10231027	0.02120316	0.2430374	0.0166764	0.2835468392747833
2792	0.1308434882137655	41.28522842	0.45215834	0.01109595	0.86858	0.01686294	0.28342701486760197
1810	0.1620924205581232	0.01090176	89.6563404	0.49652273	93.93066608	16.15777882	0.28342295512375687
2012	0.07563255499019689	1.67531288	9.4097681	49.82196864	0.02869229	48.92105298	0.2834079473443245
1876	0.08790516936212293	55.303652	0.32485521	0.06087329	10.49190807	0.06591176	0.2833487996609034
1705	0.07814526895462941	0.03577377	0.09864816	45.8125304	0.04446332	8.68579466	0.2833464050035398
390	0.1935354725696651	0.54077273	0.0102539	5.63515791	1.55640003	0.07035091	0.2832232248155586
2718	0.041514081867511	0.05563388	0.29254098	5.90401351	0.04054018	3.53958771	0.2831638555341792
2506	0.03349217540096782	0.01145791	0.09591618	41.71038197	0.02087951	65.75834315	0.28310293925090746
2477	0.02266639090605268	0.03058563	0.01579895	14.33665188	0.0875055	10.90598868	0.2830972259621413
2039	0.12506786196543254	0.01327307	20.24504337	7.2587253	0.33797305	1.63330548	0.28304785116706194
878	0.1682257607335325	0.01391507	0.06010577	20.75674153	5.616874	0.48434782	0.28304575969206114
253	0.11658941797139866	0.09340758	0.0103658	77.94823953	0.30754509	0.01393123	0.28301845466863923
2593	0.0871014177699287	0.01791084	26.18398767	0.11971309	0.03039395	4.91429416	0.2830098030428833
37	0.1875682421372212	0.01721635	0.01377099	2.20828122	0.60397422	0.04191143	0.2829998258689238
279	0.20196690850983418	0.04687008	0.12027943	14.22230476	2.56284441	0.05407458	0.2829811202456974
2598	0.14831823079327813	0.0459949	0.05466496	7.83128232	56.39147226	48.47672013	0.282975523382421
2046	0.16877432561363895	0.08102654	2.56285744	7.9320569	46.97064004	48.50521922	0.28294027899178487
2695	0.11333301029449433	1.20091414	10.38920318	4.90161732	0.07277193	2.23247196	0.2829386446347078
1966	0.11858641888090506	55.54740589	0.01442574	57.6205201	9.79622727	0.44159922	0.2828816048730109
2066	0.14840460674874498	0.01642949	9.88670271	0.56827353	1.86728472	0.03864774	0.28282515784257156
2329	0.16269800630062148	33.93441083	3.67401892	0.01944605	0.08669417	1.44754721	0.2828208220390304
1618	0.1659889555592728	0.0473563	6.62139747	8.10614514	56.35266898	0.01066021	0.2827880149373964
2023	0.1478671929635528	0.50219652	11.62376605	0.4311463	68.03636245	72.68362021	0.2827388024455091
1702	0.0661601756252603	0.08111992	0.04296495	4.32423894	0.96256287	0.27718285	0.28259481159796734
53	0.031654108125023936	0.09558539	85.70445759	0.23048742	0.01429063	0.27224404	0.2824875699441241
537	0.16886685033537005	0.01057088	75.13301649	2.33702645	0.6946235	0.01557179	0.282443171509184
2048	0.069981462610602	0.044972	6.21992152	0.01706292	1.10749545	1.04484297	0.28241199890889657
876	0.15399697379389196	0.02814218	59.99344806	0.01417355	0.49743599	0.03334386	0.28232066823371604
539	0.1837570599322154	2.3023215	11.51116387	67.41172989	53.23543566	0.01219233	0.28231366200165425
1435	0.057045983391373484	0.02410516	52.68017175	0.05664527	1.42336136	0.01963079	0.2822880400984018
1635	0.24624623555723846	41.05600005	0.86091561	35.35304937	6.17714374	0.01061331	0.2822661959642487
1499	0.059081757956394546	22.30150293	1.14903559	3.44839065	0.01986389	4.26157156	0.2822621743796875
2537	0.1315408642019496	0.01173855	0.0110342	38.54080909	15.53240913	1.06536634	0.28212338480844185
2577	0.13852247198413903	0.0343067	0.28280124	0.42928425	5.92222029	1.1985462	0.2821056651230064
2623	0.1698880550951271	8.60894262	0.01398352	0.2161498	0.02435457	0.02043568	0.2820227266770135
138	0.08874019115292418	79.68589333	0.01156931	0.03123182	0.59516919	0.01372474	0.2820092683520551
2407	0.08443198456455193	0.01939357	57.11854557	1.59531509	0.01847841	0.26852803	0.2819082628917956
1999	0.11313266813932922	0.49051703	0.76990111	5.76338452	1.83431886	0.05590304	0.2817738225411551
969	0.037111117049080114	99.48504872	0.01098096	0.16795491	0.02047112	0.16188997	0.2817615431144493
2507	0.02552070043148672	0.0349924	0.90093923	81.68158654	0.0243724	64.53930001	0.28172706746386567
669	0.12841686541679875	0.89728526	64.87437708	0.01998175	0.25279899	0.01073751	0.28159016046537894
1778	0.08254842168408937	2.41563196	44.71268884	0.05185028	9.82848834	0.10871025	0.2815460422018158
441	0.23796426130847567	0.02930134	0.01407719	36.14108665	30.44658723	0.03506173	0.28145499169801225
2540	0.050252159031883445	0.02615767	71.85354742	0.05626517	45.27966936	0.52920985	0.2814076929410967
1456	0.21908495534429556	0.0882833	0.0377397	0.01371462	38.48675988	25.951145	0.28140392931040875
1715	0.010017418154093613	0.07078048	0.21343133	34.441333	0.05626323	46.80908009	0.2813873677484174
660	0.19915564229588834	0.11154687	6.0093791	0.25692465	1.53762025	0.01310833	0.28137836590844023
2606	0.1599852706757272	0.01424424	9.62424948	67.24239349	17.82981309	13.6048089	0.2813738742938347
2283	0.23739691491938364	0.03150561	0.15687162	5.9660006	41.63525651	40.08090791	0.2813687175968153
143	0.11626469826350319	38.57171215	0.02994085	11.16503506	0.03808576	1.44713473	0.2811318658074632
1846	0.07520881497041823	0.02505767	73.13689171	70.75666444	0.04862924	9.75845374	0.2811147513325974
1813	0.17639163604651803	36.8334588	0.11146506	36.26018635	0.04886728	6.92053067	0.2807930914366141
726	0.19594888590656798	0.01012256	10.77959921	0.34138546	3.32254456	0.01409048	0.280723774700793
1998	0.08282939296329543	0.21893805	0.52415971	4.45026557	0.84109079	0.02722494	0.2807223648991991
1690	0.1357571804216002	3.53640514	5.31030665	37.16378132	9.32198851	1.48168856	0.28067939155842037
1636	0.24482996275467583	21.24125889	0.05632236	19.63514583	4.26764816	0.0959336	0.28045359896430844
1418	0.22483795284877744	0.04597629	0.02588942	50.76515956	31.90327202	0.18665712	0.2804412003709923
263	0.1984548277883438	2.87618928	43.44680831	28.98342033	3.04116278	0.910195	0.28031490727992137
666	0.17687046826182315	0.01856445	5.50883165	42.64460333	32.93520963	0.14969043	0.28008955629476145
542	0.12756357023420534	1.5847146	0.01374575	0.40311223	0.02957747	0.25352586	0.2799105263520879
1508	0.0611524181137951	0.07976271	3.92117234	27.63002731	0.13722707	25.64535378	0.2798638191722739
1398	0.047229316901432346	0.02960896	33.1511121	0.20155609	1.01671855	0.01174134	0.27981364541268083
2286	0.024642496686203857	0.01320738	64.54160226	0.1315564	0.09609094	63.84859495	0.27977785539478023
2290	0.263544223324157	14.25399201	1.81412236	30.00079564	47.57393352	72.77678956	0.27974111168332283
2642	0.0760484461718751	0.02244487	0.01465283	5.39367463	0.01873401	1.4442802	0.2796273061998521
1649	0.052571267433509525	23.60829002	0.04512926	17.60174364	3.7930407	0.02717649	0.27929598212259843
2375	0.012365884245645753	0.02372586	0.01644894	6.3276943	7.09220741	4.83616258	0.27916340558968117
2059	0.06048031742137987	0.02907731	0.01148624	6.88079216	0.41638452	2.38406023	0.27909242924961986
1394	0.004850183257304982	0.01597712	48.72260837	0.02748543	1.257001	0.20748742	0.27906362194785184
2731	0.14054181237714083	10.19786309	0.05583827	0.24710344	2.08263682	0.03161213	0.2790362390188978
1775	0.0703447409403163	0.08307695	0.05817511	8.56572333	0.04128854	1.97786476	0.27901502260135697
1547	0.023744169725547413	57.965123	0.01655185	0.01411762	1.77711982	0.05358286	0.27889949324158186
2359	0.04944000576084909	0.09087228	32.40431403	0.10537984	0.03243864	0.63485375	0.2787577524933606
2218	0.2494592974616393	0.04102982	1.35332226	0.03754394	6.51698104	6.5033581	0.278451109321519
1625	0.13785199569420512	0.46466374	36.67870951	27.59306993	5.74499358	0.24660502	0.2784067009319831
2582	0.15427688721695929	0.01099897	0.18131153	53.73489714	0.11199937	7.57864027	0.2783100464956975
838	0.1042994716383294	0.01686665	3.67014265	0.02404217	2.54410661	0.03285094	0.27818202851843565
252	0.13778015546835326	1.00332224	0.08080157	50.01238547	0.15285317	0.02321106	0.27810795110538394
2764	0.1570256726169963	0.04945515	57.48943091	12.74766169	0.87644169	0.35948663	0.27792531067410103
286	0.08448655342245229	0.21509848	61.16755713	0.0131839	25.59542711	3.29131322	0.27783658384706506
2194	0.0697291370513193	68.20543194	0.07090831	0.01971385	71.03596696	8.56430681	0.2778304755483967
2672	0.17070598354654487	0.01534399	0.50058088	23.54017308	0.12303928	0.1007467	0.2778127040702093
34	0.06679696296621643	0.07662896	82.5735307	0.01026516	0.12238431	0.01737351	0.2776623179719555
2605	0.07466674474271208	0.01631765	0.97905839	5.30182857	0.0137728	0.90038057	0.27748284064954976
2279	0.045014027071125944	0.0100968	32.82589157	0.14363868	0.03824301	0.45867871	0.27738457198178285
1677	0.06724455448602809	0.01636642	57.01311366	0.14735898	0.07266923	0.81938099	0.27729348642048984
305	0.18330899535269984	0.01798969	0.16534909	59.25628401	0.3508696	0.0105974	0.2772331482251209
2767	0.16519542199897516	0.03956598	70.37362186	0.66530525	0.11000977	0.07605133	0.2771455834889405
2358	0.2452972293166467	25.8925843	1.73387876	0.34152976	25.05871657	6.3347515	0.2770657591001933
1375	0.06933586473103115	0.02131898	30.31452382	0.01369727	9.41777423	0.78251476	0.2770410101717101
1047	0.10643319192383244	0.06331987	7.24795142	0.02354915	1.81043457	1.1659845	0.27699802940105195
2281	0.028192820512107634	0.02116329	1.33178953	4.39436032	0.01291157	3.87822123	0.27671122985028496
1559	0.08513089529172051	0.03061792	0.0151346	5.13108946	0.03689067	1.37049128	0.27664351977179613
1546	0.021002651324700857	52.16387789	0.04775743	0.24626616	1.24706477	0.10051989	0.2764802175855151
2807	0.09721999467062986	30.86045153	0.01269791	0.85499861	0.01052093	0.96551242	0.27639247085335517
1924	0.01729459966974975	1.21958131	0.01971553	0.06884015	11.49801983	43.23315487	0.27638364184824393
2690	0.1622392706108317	0.74811477	3.70024153	0.78338647	0.01584371	0.09193167	0.27606490398679645
1122	0.14299792963152355	21.16198317	0.09392797	8.53374337	1.49925523	0.01482684	0.27606397114018305
1828	0.1506077884002469	14.75574228	0.25830245	16.28189852	0.03921347	3.03071959	0.2759827517374661
2200	0.11810128980668974	0.01415179	0.92885584	10.40854591	4.53751301	0.95248509	0.27557611162133333
2180	0.11583095048463013	95.3064058	0.05078231	20.81021866	0.03950874	10.01712992	0.27531925578321803
2747	0.1015328729940835	70.37803505	0.47742585	14.68219205	0.03166968	5.90926048	0.27501096786689505
2517	0.167019506602448	0.3289867	47.32002565	0.94992857	0.13277077	0.05410212	0.27494236396669364
2639	0.1112216938366855	1.11494588	0.016896	25.16053626	0.06165593	0.532615	0.2748886784709669
64	0.03562808411057839	26.81632924	0.1038707	0.01087286	19.12120454	0.02189988	0.2748538192799066
2230	0.07514383093634394	0.86021987	24.65368512	0.0554315	12.38994434	2.94638047	0.2747161168515091
269	0.1785613495535182	0.02023664	35.14387035	16.77031953	0.69603353	2.15554401	0.2746012097982399
284	0.10301057849260775	0.01639052	4.57437349	0.03333487	31.34497804	14.53138619	0.27457813677645093
1133	0.17845374232075165	80.20659506	0.01079857	21.86908268	5.39597536	0.22683394	0.2744678850836744
1699	0.04998123662858044	94.78165311	0.04864157	2.82668916	0.77512097	0.46013653	0.27439351812172796
2785	0.11588808373296565	0.01786908	47.39408917	0.02917577	2.89555974	3.66841794	0.2743170428773835
2647	0.051309677507840955	49.55042022	0.12831699	0.8183796	0.25543482	0.43485336	0.2742913191919959
2702	0.06679048317357503	59.76066487	0.01135626	2.70796605	0.42407316	3.75513821	0.27405757980079026
1797	0.008657106049472053	0.02952667	55.84982856	0.06906929	1.09815606	0.47520036	0.27394097043950755
2108	0.16957577509735644	0.04238674	59.58142044	4.01438243	0.03235125	4.39630303	0.27374902505801946
2304	0.06467302032994875	19.14632307	39.52357807	49.65289761	0.02549695	74.17907888	0.2736953483627324
2350	0.04919675662887715	35.48734259	0.01833883	0.04895115	0.02906446	0.38685063	0.2733636421155624
543	0.08758010052202755	85.49383728	0.03090208	19.60670279	0.15919907	13.76787231	0.27329945913790954
1104	0.1437271660969906	0.01035358	35.98803351	7.35214193	0.01515059	0.31781274	0.27315024147836947
2011	0.08587225140541759	1.28248523	0.16918436	29.19381029	0.72444786	6.5157695	0.27273124749246674
2393	0.06261910986197292	13.00141072	0.02257252	0.31356815	0.10595403	0.03105396	0.27267663001574355
2328	0.17461926686655893	0.09716226	2.12117886	20.31082287	8.29165041	1.58827594	0.27263127543466514
1790	0.03096641745359261	0.07043014	4.87587024	0.02870842	3.60064483	0.72456968	0.2725915325044872
2447	0.13924767113966896	6.86839997	30.0429472	25.66793287	24.70017134	2.12465458	0.27255228247107
2803	0.06566521862388745	0.8576739	0.02167795	35.86614823	0.68270875	0.26079448	0.2722220813876362
250	0.16488039727388923	82.55587648	0.01737954	0.17203187	19.76405066	11.98060215	0.2721849653887235
2826	0.07561488652043538	0.13408047	12.51822399	0.01233632	0.28727361	0.09956375	0.2721528221432125
2478	0.03184746496720532	0.01421375	0.01261148	14.09606841	0.05780251	10.73441926	0.2721332325085998
2788	0.06959227838311645	0.12830743	0.03910759	37.32746682	0.19346822	0.06909704	0.2721280257500625
2841	0.1160020668121959	82.8591461	0.01198004	0.01021021	6.84740392	8.02874169	0.2720226401233894
2837	0.09503086472455664	0.01939023	0.25975111	84.08389148	0.44840157	0.16560061	0.2720121556978535
2766	0.09243061213672385	1.71492137	0.096378	4.67036947	0.01609079	0.6603051	0.27198345544405755
2817	0.07729118966728128	0.67660442	0.13602867	46.72093945	0.07289958	0.01166449	0.27186816239773015
2024	0.05444372076867497	52.14252903	0.09178655	2.5578084	0.67134774	0.45663115	0.27182864964954606
1007	0.08993705225727121	22.52163849	0.01263604	6.15750632	0.01330349	0.74031306	0.2715568396281191
2745	0.08498353748249234	0.13006134	98.9847452	0.01200478	0.16209475	0.02440059	0.2713931030463612
2816	0.1266836981563772	0.01848314	10.9790868	0.069631	0.08328808	0.03745633	0.27106799857169833
2164	0.12124123845113464	2.05154586	0.66903613	0.16749901	4.90049868	0.05946884	0.2708591506472459
2608	0.04916038542127932	0.09993354	28.82478095	0.66159957	0.19068561	0.10436969	0.27065726387063527
1006	0.21586602556635492	0.1792564	1.46208518	0.50028322	0.20555872	0.05080432	0.2704456184883638
1782	0.09454781442962575	0.03875507	0.12191401	0.02452487	45.55299741	0.03295844	0.27039909561284126
2179	0.13959738849667266	66.49586915	0.9467032	19.7493199	0.01315411	5.732208	0.27004126879487794
2825	0.07577387584202648	0.18717066	98.19478316	0.01600173	1.14355411	0.72783456	0.27002793252192
2827	0.1253561307568292	0.30016193	87.93614321	0.03814911	0.65956061	0.12177427	0.2699329139575412
257	0.13341571342076944	0.02093766	80.66233676	0.02871924	18.86553473	18.48743502	0.2697700224344035
1130	0.14367342758222104	59.73286743	0.03946868	0.04278473	12.97896387	13.12943021	0.26936298940027636
2793	0.06721517544421543	0.18359343	0.16318656	42.84164251	0.87912853	0.35109284	0.2689062905073453
1121	0.1364748722970806	59.87944176	0.06279616	0.25802531	13.52424811	12.85109102	0.26852956712546694
654	0.1623186009486621	0.06857732	6.70404376	42.67282423	1.12199344	0.12599014	0.26851471046834013
2811	0.17752737990017411	0.01330611	44.0321973	1.7847912	0.52949681	0.03618452	0.26808538866144827
2342	0.07580374150487643	0.01850054	4.55588518	0.01348318	8.47001559	4.03168385	0.2679506943964805
2781	0.08536513803922595	0.01965663	94.13622203	0.01026666	1.30205157	0.16610761	0.2678611380919308
667	0.0738385789994189	0.09509946	83.37767443	0.0172346	0.24953218	0.05844848	0.26783626155707124
2760	0.14945311436788133	6.800543	0.44024598	0.28972065	0.02153058	0.41945971	0.2676543648350819
2829	0.11055294365923324	0.01005423	0.01085008	15.65913083	0.29669596	0.45788454	0.26763807175863763
1420	0.17348026692233032	41.65820046	72.95721543	0.10845931	0.04051864	7.00430328	0.2675755310728846
1463	0.15401045202804195	5.74463238	3.4053265	0.02830344	1.05055395	0.03274532	0.2675390085987117
1757	0.15856036485817465	2.37121862	1.75912155	0.29021139	0.4093949	0.01739848	0.2674255108420932
2610	0.12314390571573292	0.010002	2.45524044	8.52799385	6.36486069	0.87756741	0.2672131536340886
2797	0.09932722007811125	0.0561722	0.4715408	0.01299761	40.35656755	0.67664555	0.2670752409328888
2773	0.0831626690069394	0.23953566	0.01648433	1.54336013	97.48772203	2.48349784	0.2669914504312048
2574	0.0332181969367597	0.01996248	16.90576633	0.46556862	1.26074485	0.07834811	0.26675234911961015
287	0.08247310218274216	0.01007206	17.98061839	0.22186668	14.35262038	6.94737367	0.266285306103236
