crn	r0	r1	r2
43260	1324	0115	0013
43261	1324	0114	0013
43262	1113	0034	0025
43263	1113	0035	0025
43264	1113	0055	0025
43265	1113	0055	0024
43266	1113	0044	0024
43267	1115	0055	0025
43268	1114	0055	0025
43269	1114	0055	0024
4327	3302	0044	0012
43270	1114	0033	0025
43271	1114	0033	0024
43272	1114	0445	0112
43273	1114	0444	0112
43274	1114	0445	0525
43275	1114	0114	0112
43276	1114	0115	0112
43277	1114	0113	0112
43278	1115	0113	0112
43279	1115	0115	0112
4328	3302	0045	0012
43280	1115	0114	0112
43281	1115	1504	0112
43282	1115	1503	0112
43283	1115	1505	0112
43284	1115	1500	0112
43285	1113	1300	0112
43286	1113	1304	0112
43287	1113	1305	0112
43288	1113	1303	0112
43289	1113	0333	0112
4329	3302	0055	0012
43290	0525	0155	0004
43291	2512	0425	0114
43292	2324	0123	0111
43293	2325	0123	0111
43294	2425	0124	0111
43295	2524	0125	0111
43296	2523	0125	0111
43297	2423	0124	0111
43298	4435	0124	0111
43299	4455	0124	0111
433	0145	0044	0012
4330	3302	0055	0024
43300	4433	0124	0111
43301	4411	0123	0114
43302	4411	0125	0114
43303	4402	0133	0114
43304	4402	0135	0114
43305	4402	0155	0114
43306	5502	0133	0115
43307	5502	0144	0115
43308	1312	0013	0011
43309	0323	0013	0012
4331	3302	0045	0024
43310	0423	0014	0012
43311	0424	0044	0025
43312	0424	0045	0025
43313	0424	0045	0023
43314	0424	0045	0012
43315	0424	0044	0012
43316	0424	0034	0012
43317	0424	0034	0023
43318	0424	0034	0025
43319	0424	0044	0023
4332	3302	0044	0024
43320	0324	0035	0023
43321	0325	0035	0023
43322	0324	0034	0023
43323	0325	0034	0024
43324	0525	0035	0023
43325	0525	0035	0025
43326	0524	0035	0025
43327	0524	0045	0025
43328	0525	0045	0025
43329	1545	1214	0025
4333	3301	0044	0024
43330	1434	1213	0024
43331	1444	1213	0024
43332	0115	0502	0400
43333	1104	0112	0111
43334	1103	0112	0111
43335	1105	0112	0111
43336	1134	0412	0114
43337	1145	0412	0114
43338	1155	0412	0114
43339	1135	0412	0114
4334	3301	0045	0024
43340	1145	0525	0113
43341	1145	0525	0114
43342	1145	0525	0115
43343	1135	0525	0115
43344	1135	0525	0114
43345	1145	0425	0114
43346	5534	0425	0114
43347	5533	0425	0114
43348	5535	0425	0114
43349	5544	0425	0114
4335	3301	0055	0024
43350	1144	0425	0114
43351	1144	0423	0114
43352	1134	0425	0114
43353	1133	0412	0114
43354	1145	0112	0111
43355	1135	0112	0111
43356	1155	0112	0111
43357	1144	0112	0111
43358	1502	0114	0402
43359	2425	0033	0024
4336	3324	0055	0024
43360	4411	0014	0012
43361	3314	0013	0012
43362	3315	0013	0012
43363	5515	0015	0012
43364	3525	3514	0035
43365	3524	3513	0035
43366	3512	1315	0035
43367	3524	1315	0035
43368	3512	1345	0035
43369	3412	1435	0034
4337	3324	0055	0012
43370	3412	1433	0034
43371	3412	1455	0034
43372	3412	1415	0034
43373	3412	1411	0034
43374	3425	1415	0034
43375	3425	1411	0034
43376	3425	1455	0034
43377	3425	1435	0034
43378	3425	1433	0034
43379	3425	1413	0034
4338	3324	0045	0012
43380	3412	1413	0034
43381	4433	0112	0104
43382	4435	0112	0104
43383	4455	0112	0104
43384	0444	0424	0104
43385	0445	0424	0104
43386	0555	0525	0105
43387	0535	0525	0155
43388	0555	0525	0155
43389	0555	0502	0105
4339	3324	0044	0012
43390	1555	1512	0015
43391	1534	1512	0015
43392	1544	1512	0015
43393	1533	1512	0015
43394	1545	1512	0015
43395	1535	1512	0015
43396	1545	1524	0015
43397	1535	1524	0015
43398	1555	1524	0015
43399	1545	1424	0015
434	1345	0044	0012
4340	3324	0044	0024
43400	1444	1424	0014
43401	1445	1424	0014
43402	1544	1525	0015
43403	1113	0323	0111
43404	0311	0115	0502
43405	0411	0115	0502
43406	0511	0145	0023
43407	0533	0145	0025
43408	0515	0135	0024
43409	0515	0145	0024
4341	3324	0045	0024
43410	0335	0134	0025
43411	0335	0133	0025
43412	0333	0133	0025
43413	0333	0133	0024
43414	0334	0133	0012
43415	0334	0134	0012
43416	0414	0144	0012
43417	0415	0144	0012
43418	0414	0144	0025
43419	0435	0144	0025
4342	3304	0044	0012
43420	0335	0134	0012
43421	0335	0133	0012
43422	0334	0103	0012
43423	0445	0104	0012
43424	0434	0034	0012
43425	0434	0045	0012
43426	0434	0044	0023
43427	5545	0035	0023
43428	5534	0035	0023
43429	5534	0045	0023
4343	3304	0045	0012
43430	5533	0045	0024
43431	3345	0035	0024
43432	3344	0034	0012
43433	3345	0034	0012
43434	3344	0035	0012
43435	3345	0035	0012
43436	3345	0113	0012
43437	3345	0113	0025
43438	3355	0113	0025
43439	3345	0113	0024
4344	3304	0055	0012
43440	3344	0113	0024
43441	1144	0113	0024
43442	1144	0114	0024
43443	1135	0114	0024
43444	1135	0115	0024
43445	1135	0113	0024
43446	1155	0113	0024
43447	1155	0115	0024
43448	1155	0115	0023
43449	1145	0114	0023
4345	3344	0055	0012
43450	1135	0114	0023
43451	1133	0114	0024
43452	1155	0114	0024
43453	1155	0114	0023
43454	1134	0111	0012
43455	1135	0111	0012
43456	1145	0111	0012
43457	1144	0111	0012
43458	1133	0111	0012
43459	1155	0111	0012
4346	3314	0055	0012
43460	1104	0113	0112
43461	1104	0115	0112
43462	1103	0115	0112
43463	1105	0115	0112
43464	1105	0113	0112
43465	1105	0114	0112
43466	1103	0114	0112
43467	1103	0113	0112
43468	1104	0114	0112
43469	1303	0113	0112
4347	3314	0045	0012
43470	1303	0134	0112
43471	1303	0135	0112
43472	1505	0135	0112
43473	1505	0145	0112
43474	1404	0145	0112
43475	1445	0145	0112
43476	1444	0144	0112
43477	0444	0144	0112
43478	1444	1214	0024
43479	1444	1215	0024
4348	3314	0044	0024
43480	4435	4424	0114
43481	4455	4424	0114
43482	4433	4424	0114
43483	4425	4414	0114
43484	4423	4414	0114
43485	4402	1404	0114
43486	4412	1404	0114
43487	4412	0414	0114
43488	4412	1411	0114
43489	4412	0411	0114
4349	3314	0045	0024
43490	4412	0435	0114
43491	4524	0115	0004
43492	5524	0115	0004
43493	5524	0115	0003
43494	1312	0105	0003
43495	1312	0104	0003
43496	1312	0103	0003
43497	1324	0103	0001
43498	1325	0103	0001
43499	1323	0103	0001
435	1334	0044	0012
4350	3323	0055	0025
43500	1123	0103	0001
43501	1124	0104	0001
43502	1124	0103	0001
43503	1125	0103	0001
43504	1423	0104	0001
43505	1425	0104	0001
43506	1424	0104	0001
43507	1523	0105	0001
43508	1525	0105	0001
43509	1312	0003	0001
4351	3323	0045	0025
43510	1324	0003	0001
43511	1325	0003	0001
43512	5525	0445	0004
43513	4404	0124	0111
43514	4434	0324	0113
43515	4445	0324	0113
43516	1445	0324	0113
43517	1434	0324	0113
43518	1134	0325	0113
43519	1135	0325	0113
4352	3323	0044	0025
43520	1135	0324	0113
43521	1134	0324	0113
43522	1144	0424	0113
43523	1145	0424	0113
43524	1134	0424	0113
43525	1145	0424	0114
43526	1145	0424	0115
43527	1134	0424	0115
43528	1134	0424	0114
43529	1545	0424	0115
4353	3313	0045	0025
43530	1545	0525	0115
43531	1134	0525	0115
43532	1133	0525	0115
43533	1155	0525	0115
43534	1144	0525	0115
43535	1144	0424	0115
43536	1134	0323	0115
43537	1135	0323	0115
43538	1535	0323	0115
43539	1535	0525	0115
4354	3313	0055	0025
43540	4535	0524	0115
43541	4555	0524	0115
43542	4515	0524	0115
43543	3344	0523	0115
43544	3345	0523	0115
43545	3355	0523	0115
43546	3335	0523	0115
43547	1144	0424	0114
43548	1133	0424	0114
43549	1155	0424	0114
4355	3334	0055	0025
43550	1135	0424	0114
43551	1135	0323	0114
43552	1434	1312	0034
43553	1104	0434	0323
43554	1105	0535	0323
43555	1404	0134	0112
43556	1445	0144	0112
43557	1344	0134	0112
43558	1345	0134	0112
43559	1344	0133	0112
4356	3334	0045	0025
43560	1345	0133	0112
43561	1355	0133	0112
43562	1334	0134	0112
43563	1334	0133	0112
43564	1145	1404	0112
43565	1134	1404	0112
43566	1134	1304	0112
43567	1134	1300	0112
43568	1134	0335	0112
43569	1155	0535	0112
4357	3334	0044	0025
43570	1133	0335	0112
43571	3501	0114	0402
43572	4400	0113	0024
43573	0212	0114	0402
43574	0224	0114	0402
43575	0314	0114	0402
43576	0514	0114	0402
43577	0334	0114	0402
43578	0534	0114	0402
43579	0135	0114	0402
4358	3344	0044	0025
43580	0133	0114	0402
43581	0155	0114	0402
43582	0433	0114	0402
43583	0435	0114	0402
43584	0455	0114	0402
43585	0335	0114	0402
43586	0355	0114	0402
43587	0333	0114	0402
43588	0333	0134	0112
43589	0335	0134	0112
4359	3344	0045	0025
43590	0355	0134	0112
43591	0355	0135	0112
43592	0344	0135	0112
43593	0345	0135	0112
43594	0345	0134	0112
43595	0344	0134	0112
43596	0544	0135	0112
43597	0544	0155	0112
43598	0533	0155	0112
43599	0535	0155	0112
436	1334	0055	0012
4360	3344	0055	0025
43600	0545	0155	0112
43601	0555	0155	0112
43602	0534	0145	0112
43603	0544	0145	0112
43604	0533	0145	0112
43605	0533	0135	0112
43606	0233	0135	0112
43607	5501	0113	0302
43608	4400	0115	0024
43609	4400	0111	0024
4361	3314	0055	0025
43610	1413	0114	0012
43611	1145	0114	0012
43612	1144	0114	0012
43613	1135	0114	0012
43614	1135	0115	0012
43615	1135	0113	0012
43616	1144	0113	0012
43617	1145	0113	0012
43618	1145	0115	0012
43619	1155	0114	0012
4362	3311	0055	0025
43620	1144	0115	0012
43621	1133	0113	0012
43622	1155	0113	0012
43623	1155	0115	0012
43624	1133	0115	0012
43625	5533	0115	0012
43626	5534	0115	0012
43627	5534	0115	0024
43628	5534	0115	0025
43629	5544	0115	0025
4363	3314	0044	0025
43630	1135	0555	0025
43631	1525	1514	0015
43632	1525	1513	0015
43633	1525	1511	0015
43634	1524	1511	0015
43635	1523	1511	0015
43636	4423	0114	0015
43637	4425	0114	0015
43638	4423	0114	0013
43639	4423	0114	0033
4364	3314	0045	0025
43640	4412	0114	0033
43641	4425	0114	0033
43642	4425	0114	0035
43643	4412	0114	0015
43644	4412	0114	0013
43645	4412	0114	0011
43646	3512	1314	0035
43647	5525	0115	0003
43648	5525	0115	0001
43649	5525	0115	0004
4365	3311	0045	0025
43650	3324	0113	0001
43651	3325	0113	0001
43652	0312	0114	0402
43653	0512	0114	0402
43654	0524	0114	0402
43655	0523	0114	0402
43656	0525	0114	0402
43657	0544	0114	0402
43658	0545	0114	0402
43659	0514	0115	0502
4366	3311	0044	0025
43660	0515	0115	0502
43661	0513	0115	0502
43662	0545	0115	0502
43663	0535	0115	0502
43664	0555	0115	0502
43665	0533	0115	0502
43666	0534	0115	0502
43667	0544	0115	0502
43668	4524	0115	0104
43669	1524	0415	0114
4367	3324	0055	0025
43670	1523	0415	0114
43671	1523	0115	0111
43672	1524	0115	0111
43673	1524	0315	0113
43674	1533	0115	0025
43675	1115	0033	0025
43676	0212	0115	0502
43677	0512	0113	0305
43678	0523	0113	0305
43679	0524	0113	0305
4368	3312	0055	0025
43680	0525	0113	0305
43681	0424	0113	0304
43682	0425	0113	0304
43683	0423	0113	0304
43684	0525	0214	0145
43685	0525	0215	0145
43686	0525	0215	0135
43687	0525	0255	0135
43688	0525	0255	0145
43689	0323	0313	0134
4369	3312	0045	0025
43690	0424	0313	0134
43691	0525	0313	0135
43692	0424	0414	0145
43693	0323	0313	0135
43694	0323	0515	0135
43695	3512	1513	0115
43696	3524	1513	0115
43697	3512	0535	0115
43698	3524	0535	0115
43699	3523	0535	0115
437	1334	0045	0012
4370	3312	0044	0025
43700	3523	1513	0115
43701	3523	1534	0115
43702	3523	1533	0115
43703	5511	0045	0025
43704	1514	1512	0055
43705	1513	1512	0055
43706	1534	1512	0055
43707	1544	1512	0055
43708	1533	1512	0055
43709	1535	1512	0055
4371	3322	0044	0025
43710	1545	1512	0055
43711	1555	1512	0055
43712	1512	1511	0055
43713	1523	1511	0055
43714	3523	1513	0055
43715	3524	1513	0055
43716	3512	1513	0055
43717	1512	1511	0115
43718	4512	0545	0115
43719	0525	0245	0155
4372	3322	0045	0025
43720	0525	0515	0055
43721	0525	0515	0015
43722	0525	0513	0015
43723	0525	0513	0035
43724	0525	0513	0045
43725	0525	0114	0045
43726	0525	0113	0045
43727	0525	0413	0045
43728	0323	0413	0034
43729	0323	0133	0034
4373	3322	0055	0025
43730	0323	0133	0013
43731	0323	0134	0013
43732	0525	0134	0015
43733	0525	0144	0015
43734	0323	0315	0013
43735	0323	0311	0013
43736	0525	0511	0015
43737	0525	0511	0035
43738	0525	0311	0035
43739	0424	0311	0034
4374	3324	0044	0025
43740	0424	0314	0034
43741	0323	0114	0034
43742	0323	0115	0034
43743	0323	0111	0034
43744	0323	0111	0035
43745	0525	0111	0035
43746	0424	0111	0034
43747	0424	0111	0045
43748	4402	0111	0104
43749	4423	0111	0104
4375	3324	0045	0025
43750	4425	0111	0104
43751	1424	0111	0104
43752	1423	0111	0104
43753	5525	0111	0105
43754	0525	0245	0145
43755	0525	0244	0145
43756	0525	0244	0135
43757	0424	0235	0145
43758	0424	0255	0145
43759	0323	0255	0135
4376	3422	0033	0012
43760	0323	0245	0135
43761	0323	0214	0133
43762	0323	0215	0133
43763	0323	0211	0133
43764	0323	0215	0135
43765	0323	0313	0133
43766	3325	0113	0105
43767	3423	0114	0103
43768	4424	1411	0114
43769	1124	1104	0111
4377	3422	0033	0025
43770	1123	1104	0111
43771	1125	1104	0111
43772	1125	1105	0111
43773	1124	1105	0111
43774	1124	1103	0111
43775	1124	1100	0111
43776	1123	1100	0111
43777	1125	1100	0111
43778	1123	1103	0111
43779	1125	1103	0111
4378	3422	0035	0025
43780	1123	1105	0111
43781	1134	1303	0112
43782	1135	1303	0112
43783	1135	1304	0112
43784	1135	1300	0112
43785	1144	1404	0112
43786	1133	1303	0112
43787	1155	1505	0112
43788	1135	1305	0112
43789	1135	1505	0112
4379	3422	0035	0012
43790	1155	0545	0424
43791	1135	0545	0424
43792	1145	0434	0525
43793	1145	4504	0525
43794	5525	5515	0115
43795	5525	1545	0115
43796	5525	1544	0115
43797	5525	1534	0115
43798	5525	0134	0115
43799	5525	0133	0115
438	3334	0055	0012
4380	3414	0035	0025
43800	5525	0144	0115
43801	5525	1513	0115
43802	5525	1514	0115
43803	5525	1533	0115
43804	5525	1535	0115
43805	5525	1505	0115
43806	5511	0044	0025
43807	5511	0034	0025
43808	5511	0033	0025
43809	5544	0034	0025
4381	3414	0035	0012
43810	5533	0044	0025
43811	5534	0034	0025
43812	3314	0034	0025
43813	3314	0034	0024
43814	3313	0034	0024
43815	3533	0034	0025
43816	3544	0033	0025
43817	3555	0033	0025
43818	3555	0034	0025
43819	1333	0034	0024
4382	3444	0035	0012
43820	1333	0034	0025
43821	1334	0035	0024
43822	1334	0033	0024
43823	1334	0033	0025
43824	1335	0033	0024
43825	1333	0033	0024
43826	1333	0033	0025
43827	1335	0033	0025
43828	3513	0035	0025
43829	3515	0035	0025
4383	3444	0035	0025
43830	3545	0035	0025
43831	1335	0035	0025
43832	1335	0035	0024
43833	3555	0035	0025
43834	1545	0035	0025
43835	1545	0045	0025
43836	1155	0044	0025
43837	1155	0033	0025
43838	1155	0033	0024
43839	1133	0033	0025
4384	3444	0055	0025
43840	1144	0033	0025
43841	1145	0033	0025
43842	1145	0035	0025
43843	1144	0035	0025
43844	3344	0035	0025
43845	3345	0035	0025
43846	1334	0035	0025
43847	1333	0035	0025
43848	1144	0035	0024
43849	1144	0033	0024
4385	3444	0055	0012
43850	1145	0033	0024
43851	1133	0033	0024
43852	3401	0114	0402
43853	3301	0114	0402
43854	1224	0034	0023
43855	0414	0044	0025
43856	0444	0045	0025
43857	0444	0034	0025
43858	0434	0044	0025
43859	0424	0044	0024
4386	3444	0044	0025
43860	0524	0015	0012
43861	0523	0015	0012
43862	0524	0045	0012
43863	0323	0034	0012
43864	0323	0034	0023
43865	0323	0035	0023
43866	0525	0045	0024
43867	1512	0035	0033
43868	0123	0115	0502
43869	0124	0115	0502
4387	3444	0044	0012
43870	1214	1404	0112
43871	1215	1505	0112
43872	1335	1134	0112
43873	1335	1133	0112
43874	1335	1135	0112
43875	1335	1103	0112
43876	1525	1145	0111
43877	1324	1133	0111
43878	1325	1133	0111
43879	1525	1105	0111
4388	3444	0045	0025
43880	1323	1133	0111
43881	1223	0424	0114
43882	1224	0424	0114
43883	4411	0124	0111
43884	5511	0125	0111
43885	3311	0123	0111
43886	5511	0325	0113
43887	4411	0423	0114
43888	4411	0424	0114
43889	4413	0424	0114
4389	3444	0045	0012
43890	4433	0424	0114
43891	4415	0424	0114
43892	4415	0423	0114
43893	1334	1424	0013
43894	4534	4524	0045
43895	4544	4524	0045
43896	4533	4524	0045
43897	1413	0424	0014
43898	1411	0424	0014
43899	1415	0424	0014
439	3334	0045	0012
4390	4544	0034	0012
43900	1513	0035	0024
43901	1535	0055	0024
43902	1513	0035	0023
43903	3513	0035	0023
43904	3513	0045	0023
43905	1335	0045	0023
43906	1333	0035	0023
43907	1335	0035	0023
43908	1334	0034	0023
43909	1315	0035	0023
4391	4544	0044	0012
43910	1315	0034	0023
43911	1315	0044	0023
43912	3445	0114	0023
43913	1314	0113	0023
43914	1315	0113	0023
43915	3515	0115	0023
43916	1444	0114	0023
43917	1445	0114	0023
43918	1444	0111	0024
43919	1434	0111	0024
4392	4544	0044	0023
43920	1445	0111	0024
43921	1433	0111	0024
43922	1435	0111	0024
43923	1455	0111	0024
43924	1433	0113	0024
43925	1433	0115	0024
43926	4533	0115	0024
43927	4513	0115	0024
43928	4515	0115	0024
43929	1415	0115	0024
4393	0444	0044	0024
43930	1411	0115	0024
43931	1555	1214	0025
43932	1445	1213	0024
43933	1445	1214	0024
43934	1545	0111	0025
43935	1555	0111	0025
43936	1535	0111	0025
43937	3335	0111	0023
43938	3533	0115	0023
43939	3534	0115	0023
4394	4544	0044	0024
43940	3314	0115	0023
43941	3314	0111	0023
43942	3315	0111	0023
43943	3311	0114	0023
43944	3311	0113	0023
43945	3314	0113	0023
43946	3314	0114	0023
43947	3315	0114	0023
43948	3315	0115	0023
43949	3355	0115	0023
4395	3444	0044	0024
43950	3344	0113	0023
43951	3345	0113	0023
43952	3355	0113	0023
43953	3315	0113	0023
43954	0323	0313	0033
43955	0323	0111	0033
43956	0213	0144	0012
43957	0215	0144	0012
43958	0414	0104	0012
43959	0313	0103	0012
4396	0444	0144	0024
43960	0313	0103	0024
43961	0313	0103	0025
43962	0515	0105	0024
43963	0414	0104	0025
43964	0414	0104	0023
43965	0434	0104	0023
43966	0445	0104	0023
43967	0545	0105	0023
43968	0535	0105	0023
43969	0535	0105	0024
4397	0445	0144	0024
43970	0555	0105	0024
43971	0515	0105	0023
43972	0515	0105	0012
43973	0413	0155	0024
43974	0415	0155	0024
43975	0214	0155	0024
43976	0214	0135	0024
43977	0214	0133	0024
43978	0244	0133	0025
43979	0245	0133	0025
4398	0414	0144	0024
43980	0245	0135	0025
43981	0245	0155	0025
43982	0245	0145	0025
43983	0245	0134	0025
43984	0244	0155	0025
43985	0233	0133	0024
43986	0214	0145	0024
43987	3404	0114	0402
43988	4501	0114	0402
43989	3424	0114	0402
4399	0414	0135	0024
43990	3400	0114	0402
43991	1445	1245	0024
43992	0434	0034	0025
43993	0313	0034	0012
43994	3314	0034	0012
43995	3313	0034	0012
43996	3314	0035	0025
43997	3345	0034	0025
43998	3344	0034	0025
43999	3534	0035	0025
44	0012	0005	0001
440	3334	0044	0012
4400	0414	0155	0024
44000	3533	0035	0025
44001	5511	0045	0024
44002	5513	0115	0024
44003	5513	0115	0023
44004	5514	0115	0023
44005	5534	0115	0023
44006	5514	0115	0024
44007	5545	0115	0023
44008	5545	0115	0024
44009	5515	0115	0023
4401	0414	0133	0024
44010	5535	0115	0023
44011	5535	0115	0024
44012	5515	0115	0024
44013	5515	0115	0112
44014	4525	1455	0045
44015	3525	1355	0035
44016	3525	1314	0035
44017	3525	1344	0035
44018	3525	1345	0035
44019	1312	1311	0035
4402	0414	0134	0024
44020	1312	1311	0013
44021	1312	0111	0013
44022	1312	0111	0035
44023	1312	0111	0034
44024	3412	1311	0034
44025	3412	3411	0034
44026	4525	4511	0045
44027	4524	4511	0045
44028	4524	4513	0045
44029	4525	4513	0045
4403	0414	0145	0024
44030	4525	1511	0045
44031	4525	1513	0045
44032	4525	1514	0045
44033	5512	5511	0115
44034	0424	0145	0055
44035	0112	0105	0055
44036	0112	0104	0055
44037	0112	0103	0055
44038	0112	0104	0045
44039	0112	0104	0035
4404	0434	0144	0024
44040	0112	0104	0034
44041	0112	0104	0044
44042	0112	0105	0044
44043	0112	0103	0044
44044	0112	0103	0034
44045	0112	0105	0034
44046	0112	0100	0055
44047	0112	0100	0034
44048	0112	0100	0044
44049	0412	0100	0044
4405	0434	0134	0024
44050	0424	0100	0045
44051	0215	0145	0012
44052	2412	0115	0024
44053	2412	0113	0024
44054	2412	0111	0024
44055	2412	0114	0025
44056	2412	0114	0012
44057	2312	0113	0012
44058	2512	0115	0112
44059	5512	0115	0111
4406	0434	0145	0024
44060	1144	1402	0111
44061	5534	0125	0111
44062	5544	0125	0111
44063	5533	0125	0111
44064	1514	0125	0111
44065	1513	0125	0111
44066	5514	0125	0111
44067	5513	0125	0111
44068	5515	0125	0111
44069	0215	0135	0023
4407	0434	0135	0024
44070	0215	0135	0024
44071	0215	0133	0012
44072	0313	0135	0012
44073	0215	0144	0023
44074	0215	0155	0024
44075	0215	0133	0023
44076	0235	0133	0024
44077	0334	0133	0025
44078	0334	0133	0024
44079	0334	0134	0024
4408	0434	0133	0024
44080	5502	0115	0103
44081	5502	0115	0104
44082	5502	0115	0100
44083	3302	0113	0105
44084	3302	0113	0104
44085	4525	0114	0105
44086	1412	0114	0105
44087	1412	0114	0100
44088	4445	0034	0025
44089	0545	0424	0115
4409	0434	0155	0024
44090	1400	0144	0112
44091	1334	0044	0023
44092	1335	0044	0023
44093	1334	0045	0023
44094	1333	0035	0024
44095	1535	0035	0025
44096	1555	0035	0025
44097	3534	0045	0023
44098	3344	0055	0023
44099	1144	0035	0023
441	3313	0044	0025
4410	0445	0135	0024
44100	1144	0044	0023
44101	1144	0044	0025
44102	1145	0044	0024
44103	1135	0035	0024
44104	1133	0335	0524
44105	1135	0333	0525
44106	1434	0114	0025
44107	1434	0114	0024
44108	1444	0114	0024
44109	1444	0114	0025
4411	0445	0133	0024
44110	1434	0114	0023
44111	1134	0114	0023
44112	0334	0035	0012
44113	0335	0035	0012
44114	0335	0033	0012
44115	0355	0033	0012
44116	0334	0033	0024
44117	0335	0033	0024
44118	0335	0034	0024
44119	0335	0034	0012
4412	0445	0155	0024
44120	0333	0035	0025
44121	0335	0035	0025
44122	0335	0035	0024
44123	0315	0133	0012
44124	0344	0133	0112
44125	0345	0133	0112
44126	0355	0133	0112
44127	0314	0115	0502
44128	0315	0115	0502
44129	0115	0111	0502
4413	0445	0145	0024
44130	0135	0111	0502
44131	0145	0111	0502
44132	0125	0115	0502
44133	0125	0115	0501
44134	0215	0155	0112
44135	0215	0133	0112
44136	0215	0144	0112
44137	0255	0144	0112
44138	0255	0134	0112
44139	0255	0133	0112
4414	0445	0134	0024
44140	0244	0133	0112
44141	0244	0144	0112
44142	0233	0144	0112
44143	0233	0145	0112
44144	0255	0145	0112
44145	0255	0155	0112
44146	0234	0155	0023
44147	0255	0145	0023
44148	0245	0135	0023
44149	0235	0135	0023
4415	0444	0135	0024
44150	0444	0104	0012
44151	0434	0104	0012
44152	0545	0105	0012
44153	0334	0103	0025
44154	0545	0105	0024
44155	0334	0103	0024
44156	0333	0103	0025
44157	0335	0103	0025
44158	0335	0103	0024
44159	0445	0104	0025
4416	0444	0155	0024
44160	0434	0104	0025
44161	0333	0103	0024
44162	0555	0105	0023
44163	0535	0105	0012
44164	0555	0105	0012
44165	1445	1525	0014
44166	1534	1525	0015
44167	1533	1525	0015
44168	1535	1525	0015
44169	1545	1525	0015
4417	0444	0133	0024
44170	1555	1525	0015
44171	1334	1323	0013
44172	1333	1323	0013
44173	0323	0135	0013
44174	0525	0155	0015
44175	0525	0145	0015
44176	0323	0133	0055
44177	0424	0144	0055
44178	0424	0144	0044
44179	1224	0044	0023
4418	0325	0223	0113
44180	1224	0044	0025
44181	1223	0044	0025
44182	1223	0044	0024
44183	1223	0035	0024
44184	1223	0055	0024
44185	1223	0034	0024
44186	1223	0034	0025
44187	1223	0045	0025
44188	1223	0055	0025
44189	1223	0035	0025
4419	2523	0002	0001
44190	1223	0045	0024
44191	2523	0045	0024
44192	1135	0525	0503
44193	5513	0035	0023
44194	1511	0035	0025
44195	1513	0035	0025
44196	0555	0155	0502
44197	0233	0155	0112
44198	0244	0155	0112
44199	0235	0155	0112
442	1412	0002	0001
4420	0525	0212	0115
44200	0255	0135	0112
44201	0234	0135	0112
44202	0244	0135	0112
44203	0233	0134	0112
44204	0214	0133	0112
44205	0213	0134	0112
44206	0213	0135	0112
44207	0235	0135	0112
44208	0214	0135	0112
44209	2411	0115	0502
4421	0524	0212	0115
44210	2311	0115	0502
44211	3413	0115	0502
44212	3313	0115	0502
44213	2355	0115	0502
44214	1511	0115	0102
44215	0123	0115	0501
44216	0124	0115	0501
44217	0124	0114	0401
44218	0524	0114	0405
44219	5525	0115	0103
4422	0324	0223	0113
44220	5525	0115	0104
44221	5525	0115	0100
44222	5525	0115	0114
44223	5525	0115	0111
44224	5525	0115	0113
44225	5525	0335	0113
44226	5525	0445	0114
44227	0434	0323	0114
44228	1135	0525	0504
44229	1155	0525	0504
4423	2402	0025	0003
44230	1155	0525	0503
44231	3503	0115	0502
44232	3504	0115	0502
44233	3505	0115	0502
44234	4504	0115	0502
44235	4503	0115	0502
44236	4505	0115	0502
44237	3403	0115	0502
44238	4403	0115	0502
44239	3403	0114	0402
4424	0114	0204	0002
44240	3405	0114	0402
44241	3411	0114	0402
44242	4511	0114	0402
44243	0413	0115	0502
44244	0313	0115	0502
44245	2512	0114	0402
44246	2312	0114	0402
44247	2412	0113	0302
44248	2512	0113	0302
44249	2524	0113	0302
4425	0115	0203	0002
44250	2423	0113	0302
44251	2523	0113	0302
44252	2425	0113	0302
44253	2523	0114	0402
44254	4523	0114	0402
44255	4524	0114	0402
44256	3502	0114	0402
44257	3302	0114	0402
44258	5502	0114	0402
44259	4525	0114	0402
4426	0115	0204	0002
44260	3423	0114	0402
44261	3425	0114	0402
44262	3512	0114	0402
44263	4512	0114	0402
44264	3412	0114	0402
44265	3312	0114	0402
44266	5512	0114	0402
44267	1512	0114	0402
44268	1312	0114	0402
44269	1323	0114	0402
4427	2503	0002	0001
44270	4523	0113	0302
44271	4423	0113	0302
44272	3324	0115	0502
44273	1312	0114	0035
44274	4514	4512	0045
44275	4534	4523	0045
44276	4544	4523	0045
44277	4544	4525	0045
44278	4534	4525	0045
44279	4533	4525	0045
4428	0113	0302	0023
44280	4511	1412	0045
44281	4513	1412	0045
44282	4533	1412	0045
44283	1545	1312	0035
44284	1535	1312	0035
44285	1555	1312	0035
44286	1334	1312	0035
44287	1333	1312	0035
44288	1333	1312	0034
44289	3545	1312	0035
4429	0324	0224	0113
44290	3555	1312	0035
44291	1345	1312	0035
44292	1355	1312	0035
44293	1335	1312	0035
44294	1334	1312	0034
44295	1335	1312	0034
44296	1444	1312	0034
44297	1445	1312	0034
44298	3545	3525	0035
44299	3555	3525	0035
443	0323	0222	0113
4430	0223	0312	0113
44300	1314	0323	0034
44301	1415	1412	0034
44302	1455	1412	0034
44303	1444	1412	0045
44304	1413	1412	0014
44305	1415	1412	0014
44306	0344	0114	0402
44307	0345	0114	0402
44308	4503	0114	0402
44309	4500	0114	0402
