crn	r0	r1	r2
11045	3311	0044	0023
11046	3314	0044	0023
11047	3344	0044	0023
11048	1444	0044	0023
11049	1444	0033	0024
1105	3424	0124	0111
11050	1444	0044	0024
11051	1444	0044	0012
11052	1444	0024	0013
11053	1434	0024	0013
11054	1334	0023	0013
11055	1333	0023	0013
11056	1333	0023	0014
11057	1334	0023	0014
11058	1334	0034	0012
11059	1344	0034	0012
1106	3424	0123	0111
11060	1314	0033	0012
11061	1311	0033	0012
11062	1314	0033	0024
11063	1314	0034	0024
11064	1344	0034	0024
11065	3311	0033	0024
11066	3311	0033	0012
11067	3314	0033	0012
11068	3344	0033	0012
11069	3344	0033	0024
1107	4424	0123	0111
11070	3314	0033	0024
11071	4411	0034	0012
11072	4411	0014	0012
11073	4411	0044	0012
11074	4411	0044	0023
11075	4433	0044	0012
11076	1333	0044	0023
11077	1334	0044	0023
11078	3344	0024	0013
11079	3314	0024	0013
1108	0424	0123	0111
11080	3311	0024	0013
11081	1311	0023	0011
11082	1444	0023	0014
11083	1434	0023	0014
11084	4414	0014	0012
11085	1434	0014	0012
11086	1434	0034	0012
11087	1334	0033	0012
11088	1434	0044	0012
11089	1344	0013	0012
1109	0424	0123	0114
11090	1311	0034	0012
11091	1413	0044	0012
11092	1413	0034	0012
11093	1411	0014	0012
11094	1413	0014	0012
11095	1311	0013	0012
11096	3311	0013	0012
11097	3314	0013	0012
11098	1144	0013	0012
11099	1134	0012	0011
111	2313	0014	0002
1110	0324	0123	0111
11100	0414	0104	0002
11101	0433	0144	0002
11102	4411	0044	0002
11103	4413	0044	0002
11104	4433	0044	0002
11105	1433	0044	0002
11106	1434	0044	0023
11107	1434	0044	0024
11108	1434	0033	0024
11109	1333	0033	0023
1111	3402	0123	0111
11110	1333	0033	0024
11111	1333	0034	0024
11112	3334	0034	0024
11113	4414	0044	0012
11114	1134	0044	0023
11115	1134	0044	0024
11116	1134	0034	0023
11117	1134	0033	0023
11118	1144	0033	0023
11119	1144	0034	0023
1112	3402	0124	0111
11120	1144	0044	0023
11121	1144	0044	0024
11122	1144	0044	0002
11123	1134	0044	0002
11124	1133	0044	0002
11125	1134	0034	0002
11126	1134	0033	0002
11127	1434	0044	0002
11128	1434	0034	0002
11129	4434	0034	0002
1113	1123	1114	0111
11130	4434	0014	0002
11131	4414	0034	0002
11132	0414	0044	0002
11133	0444	0044	0002
11134	0434	0044	0002
11135	0434	0034	0002
11136	1413	0034	0002
11137	1413	0014	0002
11138	1411	0014	0002
11139	1311	0013	0002
1114	1123	1113	0111
11140	1311	0012	0003
11141	1344	0012	0003
11142	1334	0012	0003
11143	0304	0302	0003
11144	0313	0302	0003
11145	0113	0302	0003
11146	0114	0302	0003
11147	0111	0302	0003
11148	0111	0402	0004
11149	0233	0402	0004
1115	1124	1114	0111
11150	0201	0024	0002
11151	0203	0024	0002
11152	3414	0023	0004
11153	1314	0023	0003
11154	1314	0023	0001
11155	1311	0023	0001
11156	1311	0023	0004
11157	1311	0023	0003
11158	1314	0324	0003
11159	1314	0312	0003
1116	1124	1113	0111
11160	1311	0024	0003
11161	3411	0024	0003
11162	1411	0024	0003
11163	1411	0024	0001
11164	1413	0024	0001
11165	1433	0024	0001
11166	1434	0024	0001
11167	1444	0024	0001
11168	3444	0024	0003
11169	1344	0024	0003
1117	1102	0112	0100
11170	1344	0023	0003
11171	1413	1412	0004
11172	1413	0412	0004
11173	1411	0412	0004
11174	1411	0012	0004
11175	1413	0012	0004
11176	3411	0023	0004
11177	3413	0024	0003
11178	3433	0024	0003
11179	3413	0023	0004
1118	2422	0112	0100
11180	3313	0023	0004
11181	3313	0023	0001
11182	3313	0023	0003
11183	3334	0023	0003
11184	3334	0023	0001
11185	3334	0023	0004
11186	3334	0034	0002
11187	3334	0013	0002
11188	3313	0023	0011
11189	1411	0423	0004
1119	2422	0112	0103
11190	1411	0402	0004
11191	1413	0402	0004
11192	1413	0024	0004
11193	1411	0024	0004
11194	0411	0402	0004
11195	0413	0402	0004
11196	0433	0402	0004
11197	0111	0102	0004
11198	0111	0102	0003
11199	0111	0102	0001
112	3313	0014	0002
1120	2422	0023	0003
11200	3313	0033	0002
11201	3334	0033	0002
11202	1134	0033	0024
11203	1134	0033	0012
11204	1134	0034	0012
11205	1134	0023	0014
11206	1144	0033	0012
11207	1133	0024	0011
11208	1144	0012	0011
11209	1133	0012	0011
1121	2422	0012	0003
11210	1134	0034	0024
11211	1144	0033	0024
11212	1144	0034	0024
11213	1133	0033	0024
11214	0401	0034	0002
11215	0403	0034	0002
11216	0403	0044	0002
11217	0401	0044	0002
11218	0103	0044	0002
11219	0103	0034	0002
1122	2402	0023	0003
11220	0103	0033	0002
11221	1113	0033	0002
11222	1113	0034	0002
11223	1113	0044	0002
11224	1113	0013	0002
11225	1114	0013	0002
11226	1114	0014	0002
11227	1114	0012	0003
11228	1114	0012	0004
11229	1113	0012	0011
1123	2402	0012	0003
11230	4411	0024	0011
11231	4411	0024	0013
11232	1114	0012	0011
11233	0114	0402	0011
11234	0133	0102	0013
11235	1113	0024	0011
11236	3311	0023	0004
11237	3311	0023	0001
11238	3314	0023	0001
11239	3344	0023	0001
1124	0224	0012	0003
11240	3344	0023	0003
11241	1434	1412	0004
11242	1444	1412	0004
11243	0113	0402	0004
11244	1314	0023	0004
11245	3314	0023	0004
11246	3344	0023	0004
11247	3311	0012	0003
11248	4411	0024	0003
11249	4411	0024	0004
1125	2423	0012	0003
11250	4413	0024	0004
11251	4413	0024	0003
11252	4413	0024	0001
11253	4411	0024	0001
11254	3334	0424	0003
11255	3334	0024	0003
11256	3313	0024	0003
11257	3313	0012	0003
11258	3334	0012	0003
11259	3344	0012	0003
1126	2423	0023	0003
11260	1114	0023	0003
11261	1114	0023	0004
11262	1114	0034	0002
11263	1114	0044	0002
11264	1114	0011	0002
11265	1113	0011	0002
11266	0401	0014	0002
11267	3314	0424	0003
11268	3344	0424	0003
11269	4414	0024	0003
1127	2434	0023	0003
11270	4414	0024	0001
11271	1114	0024	0003
11272	1113	0024	0003
11273	1113	0024	0004
11274	1113	0023	0003
11275	1113	0023	0004
11276	1134	0013	0002
11277	1134	0014	0002
11278	1133	0014	0002
11279	1144	0014	0002
1128	2433	0023	0003
11280	1133	0013	0002
11281	1133	0033	0002
11282	1133	0034	0002
11283	1333	0033	0002
11284	3344	0033	0002
11285	3314	0033	0002
11286	3311	0033	0002
11287	1311	0033	0002
11288	1314	0033	0002
11289	1344	0033	0002
1129	2433	0012	0003
11290	1114	0033	0002
11291	4411	0034	0002
11292	4411	0014	0002
11293	4411	0012	0004
11294	4413	0012	0004
11295	4433	0012	0004
11296	1133	0012	0004
11297	1133	0012	0003
11298	1144	0012	0001
11299	1144	0013	0002
113	3313	0011	0002
1130	2444	0023	0003
11300	0134	0302	0003
11301	0133	0302	0003
11302	0144	0302	0003
11303	0434	0402	0004
11304	0444	0402	0004
11305	0403	0402	0004
11306	0414	0402	0004
11307	1434	0024	0004
11308	1434	0024	0003
11309	1444	0024	0003
1131	2434	0012	0003
11310	1334	0034	0002
11311	1333	0034	0002
11312	1334	0023	0003
11313	1114	0024	0004
11314	4414	0023	0004
11315	1134	0024	0004
11316	1134	0023	0004
11317	1144	0023	0004
11318	1133	0024	0004
11319	1133	0024	0001
1132	2444	0012	0003
11320	1134	0024	0001
11321	1334	0023	0001
11322	1333	0023	0001
11323	0304	0013	0002
11324	0304	0034	0002
11325	3314	0034	0002
11326	0113	0302	0001
11327	0113	0302	0004
11328	0113	0102	0001
11329	0114	0102	0001
1133	0444	0012	0003
11330	0134	0102	0001
11331	0144	0102	0001
11332	0133	0102	0001
11333	0133	0002	0001
11334	1334	0024	0003
11335	1444	0024	0004
11336	1434	0023	0004
11337	1444	0023	0004
11338	4433	0023	0004
11339	4413	0023	0004
1134	0434	0012	0003
11340	4411	0023	0004
11341	1413	0024	0003
11342	4413	0034	0002
11343	4433	0034	0002
11344	4433	0014	0002
11345	1133	0011	0002
11346	1134	0011	0002
11347	1144	0011	0002
11348	0103	0011	0002
11349	0104	0011	0002
1135	0433	0012	0003
11350	0100	0011	0002
11351	0100	0033	0002
11352	0100	0044	0002
11353	1334	0033	0002
11354	3313	0034	0002
11355	3313	0013	0002
11356	0103	0014	0002
11357	0103	0013	0002
11358	0134	0013	0002
11359	0144	0013	0002
1136	1434	0012	0003
11360	0144	0011	0002
11361	0134	0011	0002
11362	0133	0011	0002
11363	1333	0013	0002
11364	1334	0013	0002
11365	0104	0013	0002
11366	0104	0014	0002
11367	0403	0014	0002
11368	3413	0034	0002
11369	1411	0034	0002
1137	1444	0012	0003
11370	3311	0034	0002
11371	3311	0013	0002
11372	3314	0013	0002
11373	3344	0013	0002
11374	0314	0013	0002
11375	0344	0013	0002
11376	0144	0034	0002
11377	0144	0044	0002
11378	0144	0033	0002
11379	0144	0014	0002
1138	1444	0023	0003
11380	0134	0014	0002
11381	0133	0014	0002
11382	0133	0013	0002
11383	0133	0034	0002
11384	0133	0044	0002
11385	0134	0044	0002
11386	0134	0034	0002
11387	0104	0044	0002
11388	0104	0034	0002
11389	0104	0033	0002
1139	1444	0112	0104
11390	1144	0033	0002
11391	1144	0034	0002
11392	3344	0034	0002
11393	1444	0014	0002
11394	1434	0014	0002
11395	1333	0012	0003
11396	0104	0003	0002
11397	0103	0003	0002
11398	0100	0003	0002
11399	0100	0004	0002
114	3312	0011	0002
1140	1444	0112	0103
11400	1411	0044	0002
11401	1413	0044	0002
11402	1311	0034	0002
11403	3414	0034	0002
11404	3444	0034	0002
11405	1314	0034	0002
11406	4414	0014	0002
11407	4434	0024	0003
11408	4434	0024	0001
11409	1134	0024	0003
1141	1444	0112	0100
11410	1133	0024	0003
11411	1333	0024	0003
11412	1133	0023	0003
11413	1133	0023	0004
11414	4434	0044	0002
11415	4414	0044	0002
11416	1314	0013	0002
11417	3444	0023	0004
11418	4413	0014	0002
11419	0333	0033	0002
1142	2444	0112	0100
11420	0133	0033	0002
11421	0333	0034	0002
11422	0304	0003	0002
11423	0301	0003	0002
11424	0103	0004	0002
11425	0104	0004	0002
11426	3344	0003	0002
11427	3311	0003	0002
11428	4411	0004	0002
11429	4413	0004	0002
1143	2444	0112	0103
11430	4433	0004	0002
11431	1413	0004	0002
11432	4434	0004	0002
11433	4414	0004	0002
11434	1434	0004	0002
11435	1444	0004	0002
11436	1144	0004	0002
11437	1144	0003	0002
11438	1344	0003	0002
11439	0144	0003	0002
1144	3444	0112	0103
11440	0144	0004	0002
11441	0134	0003	0002
11442	0133	0003	0002
11443	0433	0004	0002
11444	0414	0004	0002
11445	1114	0004	0002
11446	1114	0003	0002
11447	1114	0002	0001
11448	0103	0002	0001
11449	0104	0002	0001
1145	0444	0112	0103
11450	1134	0002	0001
11451	1144	0002	0001
11452	1133	0002	0001
11453	1134	0003	0002
11454	1134	0004	0002
11455	1133	0003	0002
11456	1333	0003	0002
11457	1334	0003	0002
11458	3314	0003	0002
11459	1113	0003	0002
1146	3444	0112	0104
11460	1113	0004	0002
11461	1113	0002	0001
11462	0434	0004	0002
11463	1433	0004	0002
11464	1133	0004	0002
11465	0212	0104	0102
11466	1123	1114	0313
11467	1214	0222	0123
11468	1214	0222	0124
11469	2311	2302	0023
1147	3444	0112	0100
11470	2314	2302	0023
11471	2344	2302	0023
11472	2311	1323	0023
11473	2314	1323	0023
11474	1213	0222	0123
11475	1213	0222	0124
11476	0212	0203	0102
11477	0212	0204	0102
11478	1222	1204	0112
11479	1222	1203	0112
1148	0444	0112	0100
11480	1222	1200	0112
11481	1234	1202	0012
11482	1244	1202	0012
11483	1233	1202	0012
11484	0212	0102	0200
11485	0213	0212	0102
11486	0234	0212	0102
11487	0244	0212	0102
11488	0233	0212	0102
11489	0214	0212	0102
1149	2444	0111	0102
11490	2412	0123	0114
11491	1101	0412	0114
11492	2312	0124	0113
11493	1114	1112	0212
11494	1113	1112	0212
11495	1133	1112	0212
11496	1134	1112	0212
11497	1134	1112	0313
11498	0423	0224	0044
11499	2411	2402	0024
115	2312	0011	0002
1150	3444	0111	0102
11500	2413	2402	0024
11501	2433	2402	0024
11502	1224	0114	0402
11503	1213	0123	0022
11504	1213	0124	0022
11505	1214	0123	0022
11506	1214	0124	0022
11507	0212	0211	0102
11508	0323	0213	0102
11509	0323	0233	0102
1151	0444	0111	0102
11510	1203	0122	0112
11511	1204	0122	0112
11512	0212	0103	0102
11513	0212	0133	0102
11514	0212	0134	0102
11515	0212	0144	0102
11516	0414	0134	0102
11517	0414	0144	0102
11518	1124	1114	0212
11519	1124	1114	0414
1152	2412	0111	0102
11520	1124	1113	0414
11521	1134	0414	0124
11522	1200	0123	0112
11523	1200	0112	0111
11524	1114	1102	0011
11525	1113	1102	0011
11526	1134	1102	0011
11527	1144	1102	0011
11528	1133	1102	0011
11529	1134	1123	0212
1153	3412	0111	0102
11530	1144	1123	0212
11531	1144	0423	0414
11532	1144	1112	0212
11533	0211	0133	0122
11534	0211	0134	0122
11535	1122	1203	0112
11536	1122	1204	0112
11537	1122	1200	0112
11538	2304	0024	0003
11539	2301	0024	0003
1154	0412	0111	0102
11540	2301	0012	0003
11541	2304	0012	0003
11542	2403	0012	0004
11543	2403	0023	0004
11544	1102	1200	0112
11545	1123	1200	0112
11546	1124	1200	0112
11547	1204	1102	0112
11548	1203	1102	0112
11549	0322	0234	0002
1155	3422	0111	0102
11550	0322	0213	0002
11551	1123	1114	0212
11552	1123	1113	0212
11553	1124	1113	0212
11554	1123	1114	0414
11555	0424	0204	0044
11556	0424	0203	0044
11557	2401	0012	0004
11558	2401	0023	0004
11559	1134	1124	0212
1156	3424	0111	0102
11560	1134	1124	0313
11561	1134	1123	0313
11562	1134	0323	0313
11563	1134	0323	0414
11564	0324	0223	0133
11565	0324	0223	0134
11566	1233	1312	0023
11567	0211	0144	0122
11568	1200	0122	0112
11569	1133	1124	0212
1157	0424	0111	0102
11570	1133	1123	0212
11571	1133	1123	0313
11572	1134	1123	0414
11573	1134	1112	0414
11574	1144	1112	0414
11575	1114	1102	0001
11576	1113	1102	0001
11577	1134	1102	0001
11578	1133	1102	0001
11579	1144	1102	0001
1158	0424	0114	0102
11580	0423	0224	0144
11581	0423	0414	0144
11582	0223	0312	0133
11583	1144	1124	0212
11584	1134	0424	0414
11585	1144	0424	0414
11586	1134	0424	0313
11587	1214	0124	0023
11588	1214	0123	0023
11589	1214	0123	0024
1159	0423	0114	0102
11590	0423	0224	0134
11591	1244	1412	0024
11592	0324	0223	0033
11593	2324	0113	0302
11594	2312	0113	0302
11595	1200	0124	0112
11596	1113	0313	0012
11597	1114	0414	0012
11598	1114	0414	0023
11599	1202	0113	0012
116	0212	0011	0002
1160	0423	0111	0102
11600	1202	0114	0012
11601	1202	0114	0023
11602	1202	0113	0023
11603	1202	0113	0024
11604	1202	0114	0024
11605	2412	0114	0102
11606	2312	0113	0102
11607	1123	1203	0112
11608	1123	1204	0112
11609	2412	0402	0044
1161	0434	0111	0102
11610	2423	0402	0044
11611	0211	0122	0113
11612	0211	0122	0114
11613	0213	0122	0113
11614	0214	0122	0113
11615	0214	0122	0114
11616	0213	0122	0114
11617	2312	0302	0033
11618	2324	0302	0033
11619	0223	0312	0033
1162	0433	0111	0102
11620	0434	0324	0033
11621	0433	0324	0033
11622	0323	0234	0102
11623	0424	0234	0102
11624	0424	0214	0102
11625	0424	0244	0102
11626	1214	1204	0112
11627	1214	1203	0112
11628	1234	1203	0112
11629	1234	1204	0112
1163	0422	0111	0102
11630	0134	0200	0024
11631	0134	0200	0023
11632	4400	0034	0012
11633	4400	0014	0012
11634	0422	0234	0002
11635	0422	0214	0002
11636	0322	0233	0002
11637	1214	0323	0123
11638	1213	0323	0123
11639	1214	0424	0124
1164	0423	0111	0002
11640	0412	0411	0144
11641	0323	0413	0144
11642	0424	0413	0144
11643	0424	0411	0144
11644	0423	0411	0144
11645	0323	0134	0201
11646	0424	0134	0201
11647	0424	0134	0203
11648	0424	0134	0204
11649	0323	0134	0204
1165	0434	0111	0002
11650	0323	0133	0204
11651	2302	0423	0114
11652	0224	0412	0044
11653	2413	1424	0024
11654	2402	0324	0113
11655	0224	0412	0134
11656	1202	0113	0002
11657	1202	0114	0002
11658	0323	0133	0201
11659	0424	0144	0201
1166	0433	0111	0002
11660	0424	0144	0203
11661	0323	0134	0203
11662	0323	0133	0203
11663	1214	0124	0001
11664	4400	0023	0014
11665	1124	1203	0112
11666	1124	1204	0112
11667	1112	0104	0014
11668	1112	0104	0013
11669	1112	0103	0013
1167	0423	0113	0002
11670	1412	0104	0011
11671	1423	0104	0011
11672	1213	0124	0023
11673	1213	0124	0024
11674	1213	0123	0024
11675	1213	0123	0023
11676	1214	0124	0024
11677	0102	0200	0014
11678	0102	0200	0013
11679	0102	0100	0013
1168	0434	0113	0002
11680	0422	0244	0002
11681	0133	0200	0023
11682	0144	0200	0023
11683	0224	0412	0144
11684	0414	0412	0144
11685	1103	0412	0114
11686	0212	0102	0100
11687	1214	0124	0002
11688	1213	0124	0002
11689	1213	0124	0001
1169	0433	0113	0002
11690	1213	0123	0001
11691	1214	0123	0001
11692	4414	4402	0114
11693	4434	4402	0114
11694	0223	0312	0134
11695	1104	0434	0302
11696	1104	0113	0302
11697	1112	0103	0014
11698	0144	0200	0024
11699	0133	0200	0024
117	0212	0044	0002
1170	0444	0111	0002
11700	3423	0304	0003
11701	1323	0301	0003
11702	0302	0013	0002
11703	0302	0034	0002
11704	4411	1424	0044
11705	1214	0123	0002
11706	1213	0123	0002
11707	1213	1203	0112
11708	1213	1204	0112
11709	1211	1203	0112
1171	1444	0111	0002
11710	1211	1204	0112
11711	1211	1200	0112
11712	4434	4402	0044
11713	4414	4402	0044
11714	4413	4402	0044
11715	1411	4402	0044
11716	1413	4402	0044
11717	4433	4402	0044
11718	4411	4402	0044
11719	1411	1402	0044
1172	1423	0111	0002
11720	0214	0402	0002
11721	0213	0302	0002
11722	0234	0302	0002
11723	0234	0402	0002
11724	2412	0114	0402
11725	4414	0114	0402
11726	4434	0114	0402
11727	2423	0114	0402
11728	1213	1200	0112
11729	1214	1200	0112
1173	1424	0111	0002
11730	1234	1200	0112
11731	1244	1200	0112
11732	1244	1203	0112
11733	0212	0114	0102
11734	0212	0113	0102
11735	0313	0113	0102
11736	0313	0134	0102
11737	1411	1144	0112
11738	1114	0434	0312
11739	1113	0333	0312
1174	1324	0111	0002
11740	1401	0324	0113
11741	1223	0113	0302
11742	1203	0112	0111
11743	1204	0112	0111
11744	2411	1424	0024
11745	1323	1203	0112
11746	1424	1204	0112
11747	1404	0004	0002
11748	1303	0003	0002
11749	1302	0003	0001
1175	1324	0114	0002
11750	1402	0004	0001
11751	0302	0033	0002
11752	0402	0034	0002
11753	0402	0014	0002
11754	1213	0424	0124
11755	1211	0103	0023
11756	1211	0103	0024
11757	1211	0104	0024
11758	1211	0104	0023
11759	1113	0313	0024
1176	0124	0114	0002
11760	1303	0033	0012
11761	1114	0424	0414
11762	1114	0423	0414
11763	1114	0412	0111
11764	0313	0133	0102
11765	0414	0134	0402
11766	0334	0134	0402
11767	3323	0113	0301
11768	3323	0113	0304
11769	1104	0024	0013
1177	0123	0114	0002
11770	1104	0023	0013
11771	1244	1204	0112
11772	1114	0444	0412
11773	1114	0414	0402
11774	1303	0034	0012
11775	1404	0034	0012
11776	1113	0323	0313
11777	1113	0324	0313
11778	1113	0312	0111
11779	1103	0023	0013
1178	0323	0114	0002
11780	1104	0023	0014
11781	1103	0023	0014
11782	1103	0024	0013
11783	1103	0024	0014
11784	1104	0024	0014
11785	3403	0024	0013
11786	1303	0012	0003
11787	1404	0012	0004
11788	1203	0114	0112
11789	1203	0113	0112
1179	0324	0114	0002
11790	1204	0113	0112
11791	1204	0114	0112
11792	1200	0113	0112
11793	1200	0114	0112
11794	1101	0312	0113
11795	3300	0024	0013
11796	3400	0024	0003
11797	1404	0023	0004
11798	1303	0024	0003
11799	3300	0034	0012
118	0223	0044	0002
1180	0324	0114	0003
11800	3300	0034	0024
11801	4400	0034	0023
11802	4424	0114	0401
11803	1134	0444	0412
11804	1144	0444	0412
11805	3404	0023	0014
11806	1412	1144	0111
11807	1312	1103	0111
11808	4401	0034	0002
11809	4403	0034	0002
1181	0324	0144	0003
11810	1411	0144	0012
11811	1404	0044	0012
11812	3300	0013	0012
11813	3400	0023	0004
11814	3401	0024	0003
11815	3403	0024	0003
11816	3404	0023	0004
11817	3401	0023	0004
11818	0233	0302	0002
11819	0244	0402	0002
1182	0323	0144	0003
11820	1213	0103	0023
11821	1214	0103	0023
11822	1214	0103	0024
11823	1404	0034	0023
11824	1303	0034	0024
11825	1303	0113	0023
11826	0144	0111	0402
11827	1302	1103	0111
11828	1402	1104	0111
11829	1423	1104	0111
1183	0312	0144	0003
11830	3301	0123	0111
11831	4401	0124	0111
11832	0122	0111	0200
11833	0122	0111	0204
11834	0122	0111	0203
11835	0334	0423	0144
11836	1214	0104	0023
11837	1214	0104	0024
11838	1213	0104	0023
11839	1213	0104	0024
1184	0312	0134	0003
11840	1411	0134	0012
11841	0422	0114	0200
11842	0322	0113	0200
11843	0322	0113	0203
11844	0322	0113	0201
11845	0322	0113	0204
11846	0422	0114	0203
11847	0422	0114	0201
11848	0122	0114	0201
11849	0122	0113	0201
1185	0224	0002	0001
11850	0422	0114	0204
11851	4401	0324	0113
11852	4403	0324	0113
11853	1411	0134	0023
11854	1411	0134	0024
11855	1302	0011	0003
11856	1402	0011	0004
11857	1233	1200	0112
11858	1233	1203	0112
11859	1233	1204	0112
1186	2400	0002	0001
11860	1404	0044	0023
11861	1303	0033	0024
11862	1113	0334	0412
11863	1113	1112	0313
11864	1114	1112	0414
11865	1412	0144	0111
11866	0122	0111	0201
11867	0424	0144	0204
11868	3302	0113	0044
11869	3302	0113	0014
1187	2300	0002	0001
11870	4402	0114	0033
11871	4402	0114	0011
11872	3302	0113	0011
11873	0402	0044	0002
11874	1213	0103	0024
11875	1400	0134	0112
11876	1124	1113	0313
11877	1123	1113	0313
11878	0424	0201	0044
11879	0424	0201	0034
1188	2324	0004	0002
11880	0424	0203	0034
11881	4402	0114	0013
11882	0102	0200	0011
11883	0102	0100	0011
11884	0102	0100	0014
11885	3313	0302	0033
11886	3334	0302	0033
11887	3334	3302	0033
11888	3313	3302	0033
11889	3314	3302	0033
1189	0212	0003	0002
11890	3344	3302	0033
11891	0302	0200	0033
11892	0402	0200	0044
11893	0402	0400	0044
11894	0302	0300	0033
11895	0302	0100	0033
11896	0302	0100	0034
11897	0300	0033	0002
11898	3403	0033	0024
11899	3404	0044	0023
119	0323	0044	0002
1190	2403	0003	0002
11900	0402	0100	0044
11901	0302	0100	0013
11902	0323	0203	0034
11903	0323	0203	0033
11904	0324	0413	0033
11905	0424	0203	0014
11906	0424	0201	0014
11907	0323	0201	0013
11908	0323	0201	0034
11909	0424	0204	0034
1191	2434	0003	0002
11910	0424	0204	0014
11911	0323	0204	0013
11912	0323	0204	0034
11913	0323	0203	0013
11914	4403	0014	0002
11915	4401	0014	0002
11916	3301	0034	0002
11917	3301	0013	0002
11918	3304	0013	0002
11919	0300	0034	0002
1192	0223	0004	0002
11920	0300	0013	0002
11921	0400	0014	0002
11922	0400	0034	0002
11923	3304	0423	0114
11924	0334	0423	0044
11925	0344	0423	0044
11926	0113	0304	0402
11927	1114	0414	0123
11928	1114	0414	0124
11929	1113	0313	0124
1193	0113	0300	0012
11930	4414	0402	0044
11931	4434	0402	0044
11932	1100	0412	0114
11933	1100	0312	0113
11934	1104	0312	0113
11935	1311	1134	0112
11936	1311	1103	0112
