crn	r0	r1	r2
25791	1112	1200	0323	0112
25792	1103	0223	0111	0102
25793	1100	0323	0111	0102
25794	1100	0312	0111	0102
25795	3323	3322	1303	0113
25796	3323	1122	1303	0113
25797	1133	1122	0123	0111
25798	1103	0333	0123	0111
25799	1333	1323	1233	0112
258	0013	0012	0011	0001
2580	1113	1203	0123	0111
25800	1333	1223	1213	0112
25801	1333	1323	1213	0112
25802	1333	1312	1213	0112
25803	1333	1312	1203	0112
25804	1333	1112	1203	0112
25805	1333	1112	1200	0112
25806	1233	1102	1200	0112
25807	1233	1102	1300	0112
25808	1233	1102	0113	0112
25809	1123	1122	2300	0323
2581	1113	1201	0123	0111
25810	1133	1122	3300	0323
25811	0133	0122	0203	0012
25812	0223	0111	0102	0022
25813	0212	0111	0102	0022
25814	0212	0111	0102	0033
25815	0212	0111	0102	0013
25816	0213	0111	0102	0013
25817	0213	0133	0102	0013
25818	0213	0133	0102	0011
25819	0213	0133	0123	0011
2582	1101	1100	0123	0111
25820	0213	0133	0112	0011
25821	0213	0133	0112	0033
25822	2302	0111	0200	0023
25823	2302	0111	0201	0023
25824	2302	0111	0301	0023
25825	2303	0113	0301	0012
25826	2301	0113	0301	0012
25827	3301	0113	0301	0012
25828	1101	0113	0301	0012
25829	1101	0113	0301	0023
2583	1113	1103	0123	0111
25830	1101	0113	0203	0023
25831	0323	0033	0023	0012
25832	0312	0033	0023	0012
25833	0323	0133	0022	0013
25834	0323	0133	0022	0011
25835	0323	0133	0033	0011
25836	0323	0133	0033	0013
25837	0323	0133	0023	0013
25838	0323	0133	0012	0011
25839	0323	0133	0013	0011
2584	1113	1100	0123	0111
25840	2301	0223	0212	0002
25841	2311	0223	0212	0002
25842	2313	0223	0212	0002
25843	2333	1112	1200	0112
25844	1233	1112	1203	0112
25845	1233	1112	1200	0112
25846	1233	1112	1300	0112
25847	1233	1123	1202	0112
25848	1233	1312	1202	0112
25849	1233	1112	1202	0112
2585	1101	1100	0123	0112
25850	1233	1112	1302	0112
25851	1123	1202	1200	0111
25852	1123	1203	1200	0111
25853	1123	1203	1100	0111
25854	1123	1203	1103	0111
25855	1123	1201	1103	0111
25856	1123	1301	1103	0111
25857	1122	0223	0203	0002
25858	1122	0123	0103	0001
25859	1222	0123	0103	0001
2586	1113	1102	0123	0111
25860	1222	1133	1303	0112
25861	1222	1133	1101	0112
25862	1222	1133	1113	0112
25863	1222	1113	1303	0112
25864	1222	1103	1300	0112
25865	1322	1103	1300	0112
25866	1123	0111	0103	0022
25867	1123	0111	0100	0033
25868	1123	0313	0100	0033
25869	1133	1202	0333	0023
2587	2312	1233	1202	0112
25870	1133	1102	0333	0023
25871	1133	1102	0333	0012
25872	1133	1123	0333	0012
25873	2313	1223	1202	0112
25874	2313	1223	2302	0112
25875	2311	1223	2302	0112
25876	1211	1203	1300	0112
25877	1211	1203	0133	0112
25878	1211	1303	0133	0112
25879	1211	1200	0133	0112
2588	1223	1213	1202	0112
25880	1133	0212	0033	0012
25881	1133	0113	0033	0012
25882	1133	0113	0022	0012
25883	1103	0333	0022	0002
25884	0100	0003	0002	0001
25885	0103	0003	0002	0001
25886	0133	0003	0002	0001
25887	0233	0100	0033	0023
25888	0233	0100	0033	0012
25889	0233	0300	0033	0012
2589	1223	1211	1202	0112
25890	0233	0300	0033	0023
25891	2303	0301	0033	0012
25892	2301	0301	0033	0012
25893	2313	0301	0033	0012
25894	3311	0301	0033	0023
25895	3311	1311	0033	0023
25896	3313	1311	0033	0023
25897	3313	0313	0033	0023
25898	3313	0113	0033	0023
25899	1201	3300	0111	0102
259	0013	0012	0011	0003
2590	1233	1223	1202	0112
25900	1201	0333	0111	0102
25901	2333	2302	0323	0123
25902	1233	1122	0112	0102
25903	1211	2302	1100	0112
25904	1211	3302	1100	0112
25905	1211	1302	1100	0112
25906	1211	1302	1103	0112
25907	1211	1123	1103	0112
25908	1211	1123	1103	0111
25909	1123	0223	0203	0011
2591	1233	1202	0323	0112
25910	1311	0312	0113	0022
25911	0311	0123	0113	0022
25912	0311	0123	0113	0203
25913	0311	0123	0113	0200
25914	0333	0323	0133	0200
25915	0333	0323	0133	0300
25916	0333	0312	0133	0300
25917	0333	0312	0133	0301
25918	0333	0323	0133	0301
25919	0333	0323	0133	0001
2592	1233	1202	0313	0112
25920	1301	0322	0023	0001
25921	3301	0322	0312	0013
25922	3300	0311	0023	0013
25923	3312	0023	0013	0011
25924	3312	0033	0013	0011
25925	3312	0033	0023	0011
25926	3312	0033	0022	0011
25927	3312	0033	0022	0001
25928	1312	0033	0013	0001
25929	1312	1113	1301	0333
2593	1233	1202	0311	0112
25930	1312	1113	1101	0333
25931	1312	1113	1101	0323
25932	1312	1113	1301	0323
25933	2322	2300	0113	0102
25934	2322	1201	0113	0102
25935	0222	0211	0113	0102
25936	0222	0133	0113	0102
25937	0222	0133	0111	0102
25938	1233	1202	0223	0112
25939	1233	1102	0122	0112
2594	1233	1202	0333	0112
25940	1233	1123	0122	0112
25941	1233	0123	0122	0112
25942	1233	1112	0122	0112
25943	1233	1112	0133	0112
25944	1203	1202	1102	0112
25945	1203	1202	1102	0111
25946	1233	1202	1102	0112
25947	1233	1211	1123	0112
25948	1233	1211	1123	0111
25949	1233	1311	1123	0111
2595	2303	2300	0111	0012
25950	1233	1311	1102	0111
25951	1233	1133	1102	0111
25952	1233	1103	1102	0111
25953	1303	1202	1200	0112
25954	3303	1202	1200	0112
25955	1333	1223	1200	0112
25956	1333	1233	1200	0112
25957	1333	1213	1200	0112
25958	1233	1113	1200	0112
25959	1233	1113	1100	0112
2596	2301	2300	0111	0012
25960	1233	1301	1100	0112
25961	1233	1101	1100	0112
25962	1233	1311	1100	0112
25963	1333	1211	1100	0112
25964	1113	0111	0102	0022
25965	1113	0111	0102	0023
25966	1113	0111	0302	0023
25967	1113	0111	0302	0012
25968	1113	0111	0102	0033
25969	1113	0111	0102	0012
2597	0323	0113	0200	0022
25970	1133	1100	0333	0302
25971	1133	3300	0323	0302
25972	1133	3300	0323	0312
25973	0223	0113	0102	0022
25974	0223	0113	0302	0022
25975	0212	0113	0102	0022
25976	0213	0133	0123	0023
25977	0213	0133	0123	0012
25978	0213	0133	0023	0013
25979	0213	0133	0023	0011
2598	0312	0113	0033	0022
25980	2303	0312	0011	0003
25981	2333	0312	0011	0003
25982	2301	0312	0011	0003
25983	2313	0312	0011	0003
25984	0233	0312	0023	0013
25985	2311	1202	0113	0302
25986	1311	1202	0113	0302
25987	1311	0123	0113	0302
25988	1311	0123	0111	0302
25989	1211	1122	0103	0002
2599	0323	0113	0033	0022
25990	1211	0122	0103	0002
25991	1211	0123	0103	0002
25992	1213	0123	0111	0102
25993	1213	0323	0111	0103
25994	3323	0022	0003	0001
25995	1312	0022	0003	0001
25996	1312	0322	0003	0001
25997	3323	3322	0003	0001
25998	1223	1213	0003	0002
25999	1223	1211	0003	0002
26	0302	0022	0012	0001
260	0033	0012	0011	0003
2600	0123	0111	0033	0022
26000	3311	0113	0023	0022
26001	3311	0223	0023	0013
26002	3311	0223	0023	0011
26003	3311	0212	0023	0013
26004	3311	0212	0023	0011
26005	3311	0111	0023	0013
26006	3311	0111	0023	0011
26007	3311	0311	0023	0013
26008	3311	0312	0023	0013
26009	3313	2312	0033	0023
2601	0323	0313	0113	0022
26010	3313	0223	0033	0023
26011	3313	3303	0033	0023
26012	3313	0323	0033	0003
26013	3313	0323	0013	0003
26014	3313	0323	0011	0003
26015	3313	0323	0111	0003
26016	3313	0312	0111	0003
26017	3313	0312	0011	0003
26018	3313	0312	0033	0003
26019	2312	1322	0023	0001
2602	0323	0311	0113	0022
26020	2312	0322	0023	0001
26021	2312	0322	0013	0002
26022	1311	0322	0013	0002
26023	2312	1202	1200	0112
26024	1223	1302	1203	0112
26025	1223	1312	1203	0112
26026	1223	1112	1203	0112
26027	1323	1112	1203	0112
26028	1323	1112	1200	0112
26029	1302	1101	1200	0112
2603	0312	0311	0113	0022
26030	1122	2302	0112	0103
26031	1122	0223	0112	0103
26032	1122	0223	0112	0100
26033	1322	0223	0112	0100
26034	0103	0033	0013	0002
26035	0103	0033	0011	0002
26036	0103	0013	0011	0002
26037	0103	0013	0012	0002
26038	0103	0013	0002	0001
26039	1302	0013	0003	0001
2604	0323	0322	0113	0022
26040	3302	0033	0003	0001
26041	0222	0313	0133	0002
26042	1302	0033	0013	0011
26043	3302	0033	0013	0011
26044	3302	0033	0011	0003
26045	3302	0023	0011	0003
26046	1302	0023	0011	0003
26047	1301	0033	0023	0001
26048	1101	0033	0023	0003
26049	3302	0033	0013	0001
2605	0323	0312	0113	0022
26050	3302	0033	0011	0001
26051	3302	0033	0023	0001
26052	3302	0223	0011	0002
26053	0222	0211	0012	0002
26054	0222	0213	0012	0002
26055	0222	0213	0022	0003
26056	0222	0213	0022	0001
26057	0222	0211	0022	0001
26058	0322	0211	0022	0001
26059	0322	0211	0013	0003
2606	0312	0123	0113	0022
26060	0322	0233	0013	0003
26061	0322	0213	0013	0003
26062	2303	0111	0201	0102
26063	2303	0111	0203	0102
26064	2301	0111	0203	0102
26065	3301	0111	0203	0102
26066	3313	0111	0203	0102
26067	3313	0111	0201	0102
26068	2313	0111	0201	0102
26069	2333	0111	0201	0102
2607	0312	0123	0111	0022
26070	0333	0111	0201	0102
26071	0233	0111	0201	0102
26072	0213	0111	0201	0102
26073	0211	0111	0201	0102
26074	0211	0111	0301	0102
26075	0311	0111	0201	0102
26076	3311	0111	0201	0102
26077	3311	0111	0203	0102
26078	0311	0111	0203	0102
26079	1223	2302	0111	0102
2608	0323	0123	0111	0022
26080	1233	1203	0111	0102
26081	1233	1213	0111	0102
26082	1233	1211	0111	0102
26083	1233	1311	0111	0102
26084	1200	0311	0111	0102
26085	1200	0313	0111	0102
26086	1113	0333	0323	0322
26087	1113	0113	0112	0022
26088	1101	0113	0112	0033
26089	1133	0033	0023	0013
2609	0323	0112	0111	0022
26090	1133	0033	0023	0011
26091	1133	0033	0012	0011
26092	1133	0013	0012	0011
26093	1133	0013	0012	0003
26094	1133	0013	0012	0001
26095	1133	0013	0002	0001
26096	1133	0011	0002	0001
26097	0103	0033	0022	0002
26098	0301	0033	0013	0002
26099	3311	0023	0003	0002
261	0033	0023	0011	0003
2610	0123	0112	0111	0022
26100	3311	0023	0003	0001
26101	3313	0023	0003	0002
26102	3313	0023	0003	0001
26103	1113	0023	0003	0001
26104	3312	0022	0011	0003
26105	3312	0023	0011	0003
26106	1312	0023	0011	0003
26107	3312	0023	0013	0001
26108	0233	0311	0211	0002
26109	0233	0311	0011	0002
2611	0323	0123	0113	0022
26110	0233	0311	0013	0002
26111	2333	1311	0013	0002
26112	2333	1311	0033	0002
26113	2313	2312	1311	0023
26114	0113	0102	0300	0022
26115	0111	0102	0300	0013
26116	0111	0102	0100	0013
26117	0111	0102	0100	0011
26118	0111	0302	0102	0011
26119	0111	0302	0102	0022
2612	0323	0123	0113	0013
26120	0113	0302	0103	0022
26121	2333	2312	0023	0013
26122	2333	2312	0023	0011
26123	2333	2312	0012	0003
26124	2333	2312	0023	0003
26125	2333	2312	0023	0001
26126	2333	1311	0023	0001
26127	2333	1301	0023	0001
26128	2333	2302	0023	0001
26129	2312	0323	0022	0013
2613	0323	0123	0113	0033
26130	2312	0312	0022	0013
26131	2312	0312	0023	0013
26132	3302	2302	0111	0033
26133	3302	0212	0111	0033
26134	3302	0233	0111	0033
26135	1302	0233	0111	0013
26136	1302	0211	0111	0013
26137	1302	0311	0111	0013
26138	1302	0333	0111	0013
26139	1302	0333	0103	0023
2614	0323	0123	0111	0033
26140	3323	1311	0033	0022
26141	3323	3311	0033	0022
26142	0323	0100	0033	0022
26143	0323	0100	0033	0023
26144	0323	0100	0033	0012
26145	0323	0100	0013	0012
26146	2303	1302	0013	0001
26147	2301	1302	0013	0001
26148	2301	0302	0011	0003
26149	2300	0302	0011	0003
2615	0323	0123	0111	0013
26150	1300	0302	0011	0003
26151	1233	1223	0023	0012
26152	0233	0200	0033	0023
26153	0233	0200	0033	0012
26154	0233	0200	0013	0012
26155	0333	0300	0013	0012
26156	0333	0300	0033	0012
26157	0333	0100	0033	0012
26158	0333	0100	0013	0012
26159	0333	0200	0013	0012
2616	0223	0123	0111	0013
26160	0333	0200	0033	0012
26161	3313	0113	0023	0022
26162	3313	0223	0013	0012
26163	3313	0113	0013	0012
26164	3313	0113	0023	0012
26165	2312	0113	0023	0012
26166	2312	0113	0013	0012
26167	2312	0333	0013	0012
26168	2312	0311	0013	0012
26169	2312	0313	0013	0012
2617	0223	0123	0111	0011
26170	1103	1102	0033	0023
26171	1103	1102	0033	0012
26172	1103	1102	0033	0011
26173	1103	0323	0033	0003
26174	2313	2312	0023	0013
26175	2313	2312	0012	0003
26176	2313	2312	0023	0003
26177	0213	0302	0023	0003
26178	0213	0302	0012	0003
26179	0211	0302	0012	0003
2618	0223	0112	0111	0011
26180	0211	0302	0023	0003
26181	0211	0302	0012	0002
26182	0211	0302	0023	0002
26183	1333	1322	0033	0002
26184	0133	0122	0033	0002
26185	0133	0122	0013	0002
26186	1333	1322	0012	0003
26187	1333	1322	0023	0003
26188	1333	1322	0023	0001
26189	0333	0233	0022	0002
2619	0213	0112	0111	0011
26190	0333	0213	0022	0002
26191	0313	0213	0022	0002
26192	0113	0203	0103	0022
26193	0111	0203	0301	0022
26194	0111	0203	0102	0013
26195	0111	0203	0102	0033
26196	0111	0203	0102	0011
26197	0111	0103	0102	0011
26198	0111	0103	0102	0033
26199	0111	0103	0102	0013
262	0033	0023	0013	0011
2620	0213	0112	0111	0013
26200	0111	0103	0102	0022
26201	1233	1223	1301	0012
26202	1203	0133	0112	0012
26203	1312	1311	0033	0022
26204	1202	1103	0033	0012
26205	1202	0103	0033	0012
26206	2303	0301	0013	0012
26207	2301	0301	0013	0012
26208	0323	0301	0033	0022
26209	0112	0103	0033	0022
2621	0213	0112	0111	0033
26210	0112	0103	0033	0023
26211	0112	0103	0033	0012
26212	0312	0301	0033	0012
26213	0312	0301	0033	0023
26214	0312	0201	0033	0023
26215	0312	0203	0033	0023
26216	0312	0203	0033	0012
26217	0222	0133	0123	0011
26218	0222	0133	0112	0033
26219	0222	0133	0112	0013
2622	0213	0123	0111	0033
26220	0222	0133	0102	0013
26221	0222	0133	0302	0013
26222	2312	1323	0111	0023
26223	2312	1312	0111	0023
26224	2312	0312	0111	0023
26225	1223	0112	0111	0013
26226	1223	0123	0111	0013
26227	1223	0123	0111	0011
26228	1113	0022	0012	0003
26229	1113	0022	0012	0001
2623	0213	0123	0111	0013
26230	1101	0033	0012	0003
26231	1101	0033	0012	0001
26232	1101	0033	0023	0001
26233	1101	0033	0002	0001
26234	1200	0123	0113	0112
26235	0233	0313	0133	0112
26236	0233	0311	0133	0112
26237	0233	0311	0033	0023
26238	0233	0133	0033	0023
26239	0233	0133	0023	0012
2624	0213	0123	0111	0011
26240	2303	0302	0011	0003
26241	0203	0102	0011	0002
26242	0203	0102	0011	0001
26243	0203	0102	0023	0003
26244	0203	0102	0012	0003
26245	1100	0223	0012	0003
26246	1100	0223	0023	0003
26247	1100	0212	0023	0003
26248	3301	0033	0023	0011
26249	1103	0033	0012	0003
2625	0213	0123	0111	0003
26250	1103	0033	0012	0001
26251	0302	0033	0013	0003
26252	0302	0033	0013	0001
26253	0302	0033	0003	0001
26254	0302	0013	0003	0001
26255	0302	0011	0003	0001
26256	2300	0312	0003	0001
26257	3300	0323	0003	0001
26258	3300	0312	0003	0001
26259	1300	0312	0003	0001
2626	0213	0123	0111	0001
26260	2303	0312	0003	0001
26261	3313	2312	0033	0012
26262	3313	3312	0033	0012
26263	3313	3312	0033	0013
26264	3311	3302	0033	0023
26265	3313	3302	0033	0023
26266	3313	0312	0033	0023
26267	3313	0312	0033	0012
26268	1311	0312	0033	0012
26269	1333	1323	0033	0023
2627	0213	0112	0111	0001
26270	1133	0223	0133	0023
26271	1133	0333	0133	0012
26272	1133	0333	0122	0012
26273	1133	0333	0122	0023
26274	1133	0333	0322	0023
26275	1133	0333	0322	0012
26276	1103	0333	0200	0023
26277	1103	0333	0200	0012
26278	1103	0333	0300	0012
26279	1103	0333	0300	0023
2628	0213	0112	0111	0003
26280	1103	0333	0322	0023
26281	1103	0333	0322	0012
26282	1103	0333	0323	0012
26283	1103	0333	0123	0012
26284	1103	0333	0112	0012
26285	1213	0122	0111	0102
26286	1113	1112	0111	0200
26287	1113	1112	0111	0100
26288	1113	1112	0111	0103
26289	1113	1112	0111	0203
2629	0233	0312	0111	0003
26290	1113	1112	0111	0201
26291	1113	1112	0111	0301
26292	1113	1102	0111	0301
26293	1123	2302	1101	0323
26294	1103	1102	2300	0323
26295	1133	0223	0123	0111
26296	1133	0212	0123	0111
26297	1133	0213	0123	0111
26298	1133	0313	0123	0111
26299	1133	0213	0112	0111
263	0033	0023	0013	0012
2630	0233	0312	0111	0023
26300	1133	1201	0123	0112
26301	1103	0223	0203	0002
26302	1103	0223	0003	0002
26303	1103	0133	0203	0002
26304	1103	0333	0203	0002
26305	1103	0333	0302	0002
26306	1133	0033	0023	0003
26307	1133	0033	0023	0001
26308	1133	0033	0012	0001
26309	1133	0033	0012	0003
2631	0233	0312	0113	0013
26310	1102	0323	0113	0103
26311	1102	0323	0113	0100
26312	1133	1122	1113	0112
26313	1133	0122	0113	0112
26314	1103	0122	0113	0112
26315	1103	0122	0113	0002
26316	1333	1322	1133	0112
26317	1333	1322	1103	0112
26318	1333	1122	1103	0112
26319	1333	1322	0003	0002
2632	0233	0312	0113	0023
26320	0133	0122	0003	0002
26321	1113	1301	0323	0322
26322	1113	1301	0323	0313
26323	1113	1301	0323	0311
26324	1113	1300	0323	0311
26325	1113	1300	0323	0313
26326	1113	1300	0323	0301
26327	1113	1300	0323	0302
26328	1133	1123	0222	0113
26329	1133	1123	0223	0111
2633	0223	0312	0133	0023
26330	1133	0323	0223	0111
26331	1133	1123	0323	0111
26332	1133	1123	0312	0111
26333	1133	1122	1102	0111
26334	1133	1122	1302	0111
26335	1133	1122	0112	0111
26336	1133	0322	0112	0111
26337	1100	0122	0112	0111
26338	1133	1113	1100	0112
26339	1133	1113	1300	0112
2634	0223	0312	0133	0012
26340	1133	1123	1300	0112
26341	1133	1112	1300	0112
26342	1133	1112	1300	0111
26343	1133	1112	1303	0111
26344	1100	0133	0112	0033
26345	1333	1233	1200	0023
26346	1333	1233	1300	0023
26347	1333	1213	1300	0023
26348	1333	1211	1300	0023
26349	1333	1211	1200	0023
2635	0333	0323	0133	0023
26350	1333	1213	1200	0023
26351	1233	1113	0100	0023
26352	1333	0113	0112	0022
26353	1333	0312	0113	0013
26354	1333	0312	0311	0013
26355	1333	0312	0301	0013
26356	3323	3322	3313	0033
26357	3323	2312	2301	0033
26358	3323	2312	2303	0033
26359	3323	1311	2303	0033
2636	0333	0312	0133	0023
26360	3323	1311	2301	0033
26361	3323	1311	1303	0033
26362	3323	1311	1302	0033
26363	3323	1311	2302	0033
26364	3312	3311	2302	0033
26365	3312	3311	1302	0033
26366	3311	3303	0323	0033
26367	3311	2303	0323	0033
26368	3311	2300	0323	0033
26369	3311	1300	0323	0033
2637	0112	0111	0102	0022
26370	3311	3300	0323	0033
26371	3311	3301	0323	0033
26372	3311	1301	0323	0033
26373	3311	2301	0323	0033
26374	3302	0111	0200	0033
26375	3302	0111	0300	0033
26376	3302	0111	0301	0033
26377	3302	0111	0203	0033
26378	3302	0111	0103	0033
26379	1102	0111	0103	0033
2638	0302	0033	0023	0001
26380	1102	0111	0100	0033
26381	3302	2302	0111	0023
26382	2302	2301	0111	0023
26383	1202	1201	0133	0023
26384	1202	1201	0333	0023
26385	1202	1201	0133	0012
26386	1202	1201	0223	0012
26387	1100	0333	0033	0023
26388	1100	0113	0033	0023
26389	1100	0113	0033	0012
2639	0312	0033	0023	0003
26390	1100	0103	0033	0012
26391	1100	0103	0033	0023
26392	3311	0033	0023	0011
26393	1312	0033	0013	0011
26394	1312	0013	0011	0003
26395	1312	0033	0011	0003
26396	1312	0013	0011	0001
26397	0302	0033	0023	0002
26398	1201	0123	0113	0112
26399	1233	0123	0103	0023
264	0033	0023	0013	0002
2640	0323	0033	0023	0003
26400	1323	1223	1211	0012
26401	0133	0113	0102	0022
26402	0133	0113	0302	0022
26403	0133	0123	0302	0033
26404	0133	0123	0302	0013
26405	0133	0123	0300	0013
26406	0133	0123	0300	0011
26407	0133	0123	0200	0011
26408	0133	0112	0200	0033
26409	0133	0112	0200	0013
2641	0312	0033	0012	0003
26410	0133	0112	0300	0013
26411	0133	0112	0301	0013
26412	0133	0112	0301	0033
26413	0133	0112	0201	0033
26414	0133	0112	0203	0013
26415	0333	0323	0203	0013
26416	0333	0323	0103	0013
26417	1223	0122	0113	0023
26418	1223	0322	0113	0023
26419	1223	0322	0111	0023
2642	0212	0013	0012	0003
26420	1223	0122	0111	0023
26421	1223	0122	0113	0012
26422	1223	0322	0113	0002
26423	1223	0322	0111	0002
26424	1223	0122	0111	0002
26425	0311	0133	0201	0022
26426	0311	0113	0201	0022
26427	0311	0211	0033	0023
26428	0333	0311	0013	0012
26429	0333	0311	0033	0012
2643	0212	0013	0012	0001
26430	0313	0311	0033	0012
26431	0213	0311	0023	0013
26432	0213	0311	0023	0011
26433	1202	0133	0033	0023
26434	1202	0133	0033	0012
26435	1302	0111	0023	0013
26436	1302	0313	0013	0011
26437	1302	0323	0013	0011
26438	1302	0111	0013	0011
26439	2300	0100	0012	0011
2644	0212	0033	0012	0001
26440	3300	0100	0012	0011
26441	1300	0100	0012	0011
26442	1303	0100	0012	0011
26443	1333	0100	0012	0011
26444	1333	0100	0023	0013
26445	1333	0100	0023	0011
26446	1103	1100	0033	0012
26447	1101	1100	0033	0023
26448	1101	1100	0033	0012
26449	1101	0103	0033	0012
2645	0212	0033	0012	0002
26450	1103	1102	0111	0102
26451	1133	1102	0111	0102
26452	1133	3302	0111	0100
26453	1133	0112	0111	0102
26454	1133	0312	0111	0102
26455	1133	1122	1101	0112
26456	1133	1112	1103	0013
26457	1133	1112	0033	0013
26458	1133	1112	0013	0012
26459	1100	0323	0233	0133
2646	0111	0033	0012	0002
26460	1103	0323	0233	0133
26461	1101	0323	0233	0133
26462	1101	0323	0223	0133
26463	3311	0012	0003	0002
26464	3311	1312	0003	0001
26465	3311	0312	0003	0001
26466	1311	0312	0003	0002
26467	1311	0312	0003	0001
26468	1333	0312	0003	0001
26469	1333	0323	0003	0001
2647	0111	0013	0012	0002
26470	1213	1202	0133	0023
26471	1213	1202	0223	0023
26472	1213	1202	0223	0012
26473	1133	1112	0113	0023
26474	1133	1123	0333	0023
26475	1133	1112	0333	0023
26476	1133	1123	0333	0011
26477	1133	0323	0133	0033
26478	0302	0033	0022	0003
26479	0302	0033	0011	0003
2648	1311	0013	0012	0001
26480	0302	0013	0011	0003
26481	0302	0013	0012	0002
26482	0302	0033	0012	0002
26483	0323	0033	0012	0002
26484	0323	0033	0023	0002
26485	1223	0023	0011	0001
26486	1202	0123	0111	0033
26487	1302	0123	0111	0013
26488	1211	1123	1100	0112
26489	1211	1123	1113	0112
2649	0300	0013	0012	0001
26490	1333	1312	1213	0023
26491	1103	0333	0203	0023
26492	1103	0333	0203	0012
26493	1103	0333	0211	0012
26494	1103	0333	0311	0012
26495	1103	0333	0311	0023
26496	1103	0333	0133	0023
26497	1103	0333	0133	0012
26498	1103	0333	0122	0012
26499	1333	1233	1203	0023
265	0033	0023	0011	0002
2650	0300	0013	0012	0003
26500	1333	1211	1203	0023
26501	1333	1213	1203	0023
26502	1333	1213	1303	0023
26503	1333	1211	1303	0023
26504	1333	1211	1301	0023
26505	1333	1211	1302	0023
26506	1333	1233	1302	0023
26507	1333	1233	1312	0023
26508	1333	1233	0112	0023
26509	0113	0111	0203	0022
2651	0100	0013	0012	0003
26510	0113	0111	0201	0022
26511	0113	0103	0200	0022
26512	0111	0103	0200	0022
26513	0111	0300	0200	0022
26514	0113	0300	0200	0022
26515	0133	0200	0033	0023
